scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
17	1	11.84	13.04	His dancing partner?	Monica	His dancing partner?!	Monica	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
17	2	13.2	13.64	Yeah.	Joey	yeah	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
17	3	13.64	16.72	There's this superintendent's dance, the Super Ball.	Joey	Yeah, there's this superintendent's dance, the Super Ball	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
17	4	19.36	23.28	And he wants to impress Marge, this lady super that he's got a crush on.	Joey	Yeah, there’s this superintendent’s dance, the Super Ball. I don’t know, and he wants to impress Marge, this lady super that he’s got a crush on.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
17	5	23.52	25.36	Why does he just practice with a girl?	Rachel	Well, why doesn’t he practice with a girl?	Rachel	present	char_tracker_stage05	joey|monica|rachel	present	1.0000		medium	
17	6	25.76	26.88	Well, he's too shy.	Joey	well he's too shy	Joey	present	char_tracker_stage05	joey|monica|rachel	present	1.0000		low	low_speaker_confidence
17	7	26.96	29.52	He doesn't think he's good enough to dance with girls yet.	Joey	Well, he’s too shy, he doesn’t thing he’s good enough to dance with girls yet.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
17	8	30.08	30.88	Yeah, right.	Rachel	yeah right	Rachel	present	char_tracker_stage05	joey|monica|rachel	present	1.0000		low	low_speaker_confidence
17	9	31.28	35.04	He almost danced me right down that garbage chute.	Rachel	Yeah, right, he almost danced me right down that…garbage chute. (Starts to cry)	Rachel	present	char_tracker_stage05	monica|rachel	present	1.0000		high	
17	10	36.48	38.16	Would you let it go already?	Monica	Oh, would you let it go already?! You’re fine!	Monica	present	char_tracker_stage05	monica|rachel	present	1.0000		high	
17	11	38.32	39.28	You're fine.	Monica	You're fine	Monica	present	char_tracker_stage05	monica|rachel	present	1.0000		medium	
17	12	44.08	44.64	Hey.				absent	char_tracker_stage05		unknown			low	missing_speaker
18	13	44.88	45.28	Hey.	Chandler	Hey.	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
18	14	45.28	46.16	So did you commit?	Rachel	Hey! So, did you quit?	Rachel	present	char_tracker_stage05	chandler|ross	absent	0.0000		low	speaker_offscreen
18	15	46.56	47.76	No, I almost did.	Chandler	no i almost did	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		low	low_speaker_confidence
18	16	48.0	50.16	Couldn't leave Ross there without a spotter.	Chandler	No, I almost did, couldn’t leave Ross there without a spotter!	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
18	17	51.76	53.6	Wait, now, so you joined the gym?	Monica	Wait, now so you joined the gym?	Monica	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
19	18	58.4	59.68	And that's funny, why?	Ross	And that’s funny, why?	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
19	19	60.4	66.0	Oh, I was just, you know, picturing you working out and.	Rachel	Oh, umm, I was just y'know working out and umm	Rachel	present	char_tracker_stage05	monica|rachel	present	1.0000		medium	
19	20	67.92	68.8	Oh, that's it.	Rachel	Oh, umm, I was just y’know working out and umm… Oh, that’s it.	Rachel	present	char_tracker_stage05	monica|rachel	present	1.0000		medium	
19	21	71.04	71.92	We're doomed.	Chandler	We're doomed	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
19	22	71.92	76.16	Okay, they're gonna take 50 bucks a month out of our accounts for the rest of our lives.	Chandler	We’re doomed. Okay, they’re gonna take 50 bucks out of our accounts for the rest of our lives. What are we gonna do?	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
19	23	76.8	77.76	What are we gonna do?	Chandler	What are we gonna do	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
19	24	78.8	80.8	Well, you could actually go to the gym.	Monica	Well, you could actually go to the gym.	Monica	present	char_tracker_stage05	monica|rachel	present	1.0000		high	
20	25	85.96	86.2	Or.	Ross	Or	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
20	26	87.56	93.32	Or we could go to the bank close our accounts and cut them off at the source.	Ross	Or! Or, we could go to the bank, close our accounts and cut them off at the source.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
20	27	95.16	96.2	You're a genius.	Chandler	You’re a genius!	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
20	28	97.079	97.72	Aw, man.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
20	29	97.72	99.48	But then we won't be bank buddies.	Joey	Aww, man, now we won’t be bank buddies!	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
20	30	101.4	102.92	Now, there's two reasons.	Chandler	Now, there’s two reasons.	Chandler	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		high	
20	31	105.8	106.28	Hey.	Phoebe	(entering) Hey.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
20	32	106.44	108.2	Hey, hey, hey, hey.	All	Hey!	All	present	char_tracker_stage05	phoebe	unobserved			medium	
20	33	108.2	111.96	Oh, you guys remember that cute client I told you about?	Phoebe	Ohh, you guys, remember that cute client I told you about? I bit him.	Phoebe	present	char_tracker_stage05	monica|rachel	partial	0.2500		medium	partial_visual_presence
20	34	112.52	113.4	I bit him.	Phoebe	I bit him	Phoebe	present	char_tracker_stage05	joey|monica|phoebe|rachel	present	1.0000		medium	
20	35	115.96	116.36	Where?	Rachel	Where?!	Rachel	present	char_tracker_stage05	joey|monica|phoebe|rachel	present	1.0000		high	
20	36	116.76	117.72	On the tushy.	Phoebe	On the tushy.	Phoebe	present	char_tracker_stage05	joey|monica|phoebe|rachel	present	1.0000		high	
20	37	118.92	121.08	And that's not against your oath?	Ross	And that’s not against your oath?!	Ross	present	char_tracker_stage05	phoebe|ross	present	1.0000		high	
20	38	122.12	123.0	No, I know.	Phoebe	no i know i	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
20	39	123.32	124.04	I'm sorry.	Phoebe	no i know i i'm sorry	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
20	40	124.04	129.0	But the moment I touch him I just want to throw out my old oath and take a new dirty one.	Phoebe	No, I know! I-I’m sorry, but the moment I touch him, I just wanna throw out my old oath and take a new, dirty one.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
20	41	130.28	132.92	Well, next time you're massaging him, you should try to distract yourself.	Monica	Well, next time you're massaging him, you should try and distract yourself.	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
20	42	133.16	134.12	Yeah, yeah, yeah.	Joey	Yeah	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
20	43	134.12	147.36	Like when I'm doing something exciting and I don't want to get too excited, I just, you know, I try and think of other things like sandwiches and baseball and.	Joey	Yeah! Yeah! Yeah! Like-like when I’m doing something exciting and I don’t wanna get too excited, I just ahh, y’know try to thing of other things like ah sandwiches, and ah baseball, and ah Chandler!	Joey	partial	char_tracker_stage05		partial	0.2857		medium	partial_visual_presence
20	44	148.72	149.36	Chandler.	Joey	yeah yeah yeah like ah chandler	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		low	low_speaker_confidence
20	45	152.24	153.12	Thank you, Joey.	Chandler	Thank you, Joey.	Chandler	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
20	46	153.2	154.32	Oh, no, thank you.	Joey	No-no, thank you.	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
20	47	161.68	162.64	All right, I'm here.	Joey	all right i'm here	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
21	48	162.64	164.16	Let's get this over with.	Joey	All right, I’m here, let’s ahh, get this over with.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
21	49	165.05	168.09	Okay, well, just follow my lead.	Mr. Treeger	Okay ahh, well, just ahh, follow my lead. (Turns on some music)	Mr. Treeger	partial	char_tracker_stage05		unobserved			high	
21	50	170.01	170.65	Whoa, whoa.	Joey	whoa whoa like ahh get really drunk	Joey	present	char_tracker_stage05	joey	present	1.0000		low	low_speaker_confidence
21	51	170.65	173.37	Don't we need to do some kind of preparation first?	Joey	Whoa-whoa, don’t we need to do some kinda preparation first? Like ahh, get really drunk?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
21	52	173.61	175.37	Like, get really drunk?	Joey	Like ahh, get really drunk	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
21	53	176.81	177.93	Come on, just.	Mr. Treeger	look come on eh just ah eh	Mr. Treeger	present	char_tracker_stage05	joey	unobserved			low	low_speaker_confidence
21	54	178.17	179.61	Just put your arms around me.	Mr. Treeger	Look come on, eh, just ah, just ah, put your arms around me, eh.	Mr. Treeger	absent	char_tracker_stage05		unobserved			medium	
21	55	179.61	181.13	Eh, yeah.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
21	56	188.01	188.57	Arms.				absent	char_tracker_stage05		unknown			low	missing_speaker
21	57	188.57	189.45	I'm Sarek.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	58	190.09	194.49	Well, it's okay, but if I'm Marge, my breasts are coming out my back.	Joey	No, it’s okay, but if I’m Marge, my breasts are coming out my back.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
22	59	196.09	199.13	Ah, forgetting I'm not being any good at this.				absent	char_tracker_stage05		unknown			low	missing_speaker
22	60	199.45	200.49	My mom was right.	Mr. Treeger	ahh forget it i'll never be any good at this my mom was right	Mr. Treeger	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
22	61	200.65	203.77	I'm just a big potato with arms and legs and a head.	Mr. Treeger	Ahh, forget it! I’ll never be any good at this, my mom was right, I’m just a big potato with arms, and legs, and a head.	Mr. Treeger	absent	char_tracker_stage05		unobserved			medium	
22	62	206.17	206.89	Come on, man.	Joey	come on man	Joey	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
22	63	206.89	208.33	You're not a potato.	Joey	Come on man, you’re not a potato.	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
22	64	209.13	210.65	I'm sure as hell not a dancer.	Mr. Treeger	i'm sure as hell a dancer	Mr. Treeger	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
22	65	211.37	212.17	It's no use.	Mr. Treeger	i'm sure as hell a dancer it's no use	Mr. Treeger	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
22	66	212.89	214.25	Marge will never go for me.	Mr. Treeger	I’m sure as hell a dancer, it’s no use Marge will never go for me.	Mr. Treeger	absent	char_tracker_stage05		unobserved			medium	
22	67	216.34	217.1	Come on, Trigger.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	68	217.1	217.62	Don't say that.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	69	217.62	218.1	You just.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	70	219.14	220.5	You just need more practice.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
22	71	220.58	221.58	Here, come on, let's.	Joey	here come on let's ahh	Joey	present	char_tracker_stage05	joey	present	0.5000		low	low_speaker_confidence
22	72	221.58	222.34	Let's try it again.	Joey	Here, come on, let's ahh, let's try it again	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
22	73	223.78	224.34	Come on.	Joey	Come on	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
