scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	4.32	4.72	Hello?	Chandler	Hello.	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	2	4.88	5.36	Hey.	Monica	Hey.	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	3	9.52	10.08	Whoa.				present	char_tracker_stage05	chandler|phoebe	unknown			low	missing_speaker
2	4	10.24	11.2	Serial killer.	Chandler	Woa-oh. Cereal killer.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
2	5	13.04	14.08	Serial killer.	Monica	Cereal killer?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
2	6	14.08	14.72	Hey, come on.	Chandler	hey come on	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		low	low_speaker_confidence
2	7	14.72	18.16	I say more dumb things before 9am than most people say all day.	Chandler	Hey, come on, I say more dumb things before 9 a.m. than most people say all day.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
2	8	22.4	22.84	Nothing.				absent	char_tracker_stage05		unknown			low	missing_speaker
2	9	22.84	25.0	I can't find anything that I want to eat.	Phoebe	I-I can't find anything that I want to eat	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
2	10	25.0	26.32	Everything makes me nauseous.	Phoebe	Everything I eat makes me nauseous	Phoebe	present	char_tracker_stage05	phoebe	present	0.5000		medium	
2	11	26.62	28.62	I'm telling you, being pregnant is no piece of cake.	Phoebe	I-I can’t find anything that I want to eat! Everything I eat makes me nauseous! I’m telling you, being pregnant is no piece of cake—ooh! Cake! (Chandler shrugs, and Phoebe grimaces.) No.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
2	12	28.7	29.5	Ooh, cake.	Phoebe	Cake	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
2	13	31.26	34.46	No, honey, I'm sorry.	Monica	Aww, honey I’m sorry.	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
2	14	34.62	35.26	Come on.				absent	char_tracker_stage05		unknown			low	missing_speaker
2	15	35.82	36.38	Ooh.	Phoebe	Ooh	Phoebe	present	char_tracker_stage05	phoebe	present	0.5000		medium	
2	16	36.38	37.58	What is that smell?	Phoebe	What is that smell	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
2	17	38.14	39.54	It's coming from the bathroom.	Phoebe	God! Ooh! What is that smell? It’s coming from the bathroom. Ooh! (She goes to the bathroom.)	Phoebe	present	char_tracker_stage05	phoebe	present	0.5000		medium	
2	18	39.54	40.06	Ooh.	Phoebe	Ooh	Phoebe	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
2	19	40.94	43.1	Well, pregnancy does give you some weird cravings.	Chandler	Wow! Pregnancy does give you some weird cravings.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
