scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	4.16	7.12	So I don't think a four letter word for ship can be ship.	Monica	"(to Joey) Joe, I-I don't think a four-letter word for ""ship"" can be ""ship""."	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		high	
1	2	10.56	11.84	I thought it was a freebie.	Joey	(looks and grins at Monica) I thought it was a freebie.	Joey	present	char_tracker_stage05	joey|monica	present	1.0000		high	
1	3	18.8	19.36	Hello?				absent	char_tracker_stage05		unknown			low	missing_speaker
1	4	20.96	21.76	What's this?				absent	char_tracker_stage05		unknown			low	missing_speaker
1	5	22.56	23.24	Oh, right.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	6	23.24	24.72	It's that girl's phone number.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	7	28.69	29.81	Yeah, yeah, there it is.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
1	8	29.89	34.05	Just a phone number a really hot girl gave me.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
1	9	36.13	37.13	It's no big deal.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	10	37.13	39.81	I mean, it is her home phone number, but.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	11	44.93	45.49	Whoa.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	12	48.13	48.57	Whoa.	Ross	whoa i	Ross	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
1	13	48.57	49.17	Whoops.	Ross	whoa whoops i	Ross	present	char_tracker_stage05	ross	present	0.5000		low	low_speaker_confidence
2	14	49.97	51.49	Almost lost this baby.	Ross	Whoa-whoops, I almost lost this baby	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
2	15	52.85	57.57	Yeah, the lovely Amanda gives me her number and I go and drop it.	Ross	(picking up the slip of paper) Hello! What's this? Oh right its that girl's phone number. (Rachel ignores him) Yeah-yeah, there it is, just a phone number a really hot girl gave me. (He holds it so that Rachel can see it, she continues to ignore him) It's no big deal, I mean it is her home phone number, but...(Rachel still ignores him) Whoa! (Throws it in her lap) Whoa-whoops, I almost lost this baby! Yeah, the lovely Amanda gives me her number and I-I go and drop it. (He waves it in front of Rachel's face. Then suddenly Phoebe has to sneeze and Rachel quickly grabs the slip of paper and gives it to Phoebe for her to sneeze into.)	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
2	16	61.66	62.22	Thank you.				present	char_tracker_stage05	phoebe|ross	unknown			low	missing_speaker
2	17	66.38	67.02	Thank you.	Phoebe	Thank you.	Phoebe	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
4	18	77.1	77.74	Rachel?	Gunther	Rachel?	Gunther	absent	char_tracker_stage05		unobserved			high	
4	19	77.9	78.38	Yeah?	Rachel	Yeah?	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
4	20	78.7	79.66	When's your birthday?	Gunther	When's your birthday?	Gunther	absent	char_tracker_stage05		unobserved			high	
4	21	80.22	80.94	May 5th.				absent	char_tracker_stage05		unknown			low	missing_speaker
4	22	80.94	81.34	Why?	Rachel	May fifth, why?	Rachel	present	char_tracker_stage05	rachel	present	0.5000		medium	
