scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
12	1	2.88	3.92	What do I do now?	Ross	What do I do now?	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
12	2	4.24	5.44	You play hard to get.	Joey	You play hard to get.	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
12	3	7.12	9.36	She already lives in London.	Ross	She already lives in London.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
12	4	11.28	12.48	You go to Tokyo.	Joey	Then you go to Tokyo.	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
12	5	14.64	16.64	Tyler, forget it, okay?				partial	char_tracker_stage05		unknown			low	missing_speaker
12	6	16.64	17.2	Forget it.	Chandler	All right look, forget it, forget it	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
12	7	17.2	18.32	You told her you love her.	Chandler	All right look, forget it, forget it. You told her you love her, it’s over.	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
12	8	18.32	18.88	It's over.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
12	9	19.44	20.48	It is not over.	Monica	It is not over! You’re over!	Monica	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
12	10	20.96	21.68	You're over.	Monica	You're over	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
12	11	23.68	24.08	What?	Chandler	What?	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
12	12	27.48	28.04	You know.	Monica	You know!	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
12	13	31.08	34.44	Okay, good one.	Chandler	Okay. (Pause) Good one.	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
12	14	36.6	40.2	It is not over because she's going to call you and tell you she loves you.	Monica	It is not over because she is going to call you and tell you she loves you	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
12	15	40.2	44.04	And the reason why she couldn't is because her feelings were so strong that it scared her.	Monica	It is not over because she is going to call you and tell you she loves you. And the reason why she couldn’t, is because her feelings were so strong, it scared her. Now you go home and wait for her call, she could be calling you from the plane! Come on now go! Go! (Tries to push Ross out the door.)	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
12	16	44.04	45.72	Now, you go home and you wait for her call.	Monica	Now you go home and wait for her call, she could be calling you from the plane	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
12	17	45.72	47.32	She'll be calling you from the plane.	Monica	she could be calling you from the plane	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
12	18	47.64	48.08	Come on.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
