scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
53	1	9.36	11.2	Well, I've never done that with you before.	Chandler	Well I've-I've never done that with you before.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
53	2	13.2	13.84	Nope.	Monica	(In am uneasy voice.) Nope. (She chuckles uneasily.)	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
53	3	14.88	16.399	So how are you?	Chandler	So, ahh, how are ya? How ya...How ya... You okay?	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
53	4	16.88	17.6	You okay?	Chandler	so ahh ya how ya how ya you okay	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		low	low_speaker_confidence
53	5	19.12	19.6	Yep.				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
53	6	19.6	20.08	Yep.				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
53	7	20.32	20.68	You?				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
53	8	20.68	21.76	Oh, yes, yes.				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
53	9	21.92	22.64	Uh huh.				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
53	10	23.52	23.92	You.	Monica	Yep, yep...You?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
53	11	26.37	26.93	We did you.	Chandler	Yes...Yes..Uh-huh, You?(Looking over at her. She looks back.) We did you.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
53	12	30.37	33.49	Well, I better get going.	Monica	Well...I'd better get going.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
53	13	33.49	34.53	Oh, yeah, absolutely.	Chandler	Oh yea yea, absolutely.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
53	14	38.37	39.25	Could you not look?	Monica	(Scoots towards the side of the bed.) Could you not look?	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
53	15	40.29	41.33	I don't want to look.	Chandler	I don't want to look.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
54	16	55.48	55.88	Hello?	Joey	Hello?	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
54	17	56.04	56.48	Hey.	Phoebe	hey were	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
54	18	56.48	57.8	Where the hell have you been?	Phoebe	(Angrily.) Hey, were the hell have you been?!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
54	19	58.36	58.84	Hey.	Joey	Hey	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
54	20	59.16	60.32	I spent the night out.	Joey	I spent the night out	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
54	21	60.32	62.68	I met this cute bridesmaid.	Joey	Hey. I spent the night out. I met this cute bridesmaid. She is so...	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
54	22	62.84	63.88	She is so.	Joey	She is so	Joey	present	char_tracker_stage05	joey	present	0.5000		medium	
54	23	64.04	65.48	I. I don't want to hear about her.	Phoebe	I don't want to hear about her!!	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
54	24	65.88	68.68	Aw, Pheeves, you know you're still my number one girl.	Joey	Ahh Pheebs, you know you're still my number one girl.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
54	25	70.2	70.92	No, no.	Phoebe	No	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	26	70.92	72.04	We have an emergency.	Phoebe	No, we have an emergency	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	27	72.04	72.48	Okay.	Phoebe	Okay	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	28	72.48	73.88	Rachel's coming to London.	Phoebe	No! No, we have an emergency. Okay? Rachel's coming to London.	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
54	29	73.96	74.76	Oh, great.	Joey	Ohh great!!!	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
54	30	76.2	77.4	Well, it's not great.	Phoebe	No it's not great	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	31	77.64	79.96	No, she's coming to tell Ross that she loves him.	Phoebe	No it's not great. No, she's coming to tell Ross that she loves him.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
54	32	80.41	81.37	But he loves Emily.	Joey	(Confused.) But, he loves Emily?	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
54	33	81.61	82.57	I know that.	Phoebe	I KNOW THAT	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
54	34	84.09	85.41	You have to stop her.	Phoebe	I KNOW THAT!!! You have to stop her!! She's going to ruin the wedding!!	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		medium	
54	35	85.41	86.81	She's gonna ruin the wedding.	Phoebe	She's going to ruin the wedding	Phoebe	present	char_tracker_stage05	joey|phoebe	present	0.5000		medium	
54	36	87.13	87.77	Okay.	Joey	Okay.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
54	37	89.13	89.53	All right.	Phoebe	All right, so, okay...	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
54	38	89.53	89.73	So.	Phoebe	so okay	Phoebe	present	char_tracker_stage05	joey|phoebe	present	1.0000		low	low_speaker_confidence
54	39	89.73	91.37	Okay, hold on, hold on.	Joey	hold on hold on	Joey	present	char_tracker_stage05	phoebe	partial	0.3333		low	partial_visual_presence
54	40	92.17	100.97	Rachel Cummings, do something.	Joey	Hold on. Hold on. (Picking up a note pad and writing and reading the message aloud.) Rachel coming. Do...Something.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
54	41	102.81	104.65	Okay, so then I've done my part.	Phoebe	so i'm done my part okay	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
54	42	104.73	105.17	Okay?	Phoebe	Okay, so I'm done my part, okay	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	43	105.17	106.65	It's your responsibility now.	Phoebe	Okay, so I'm done my part, okay. It's your responsibility now, okay. The burden is off me, right?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	44	106.65	108.25	The burden is off me, right?	Phoebe	The burden is off me, right	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
54	45	108.78	109.02	Right.	Joey	Right!	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
54	46	109.98	111.18	So tell me about this girl.	Phoebe	So tell me about this girl?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
55	47	113.82	117.18	And so then I realized all the stuff that I had been doing.	Rachel	All this stuff I had been doing	Rachel	present	char_tracker_stage05	chandler|rachel	present	1.0000		medium	
55	48	117.5	122.86	Proposing to Joshua, lying to Ross about why I couldn't come to the wedding was all just a way of.	Rachel	...And so then I realised. All this stuff I had been doing. proposing to Joshua, lying to Ross about why I couldn't come to the wedding. Was all just a way of...	Rachel	present	char_tracker_stage05	chandler|rachel	present	1.0000		high	
55	49	122.86	124.38	Oh, oh, oh, oh.	Passenger	oh oh oh you know	Passenger	present	char_tracker_stage05	rachel	unobserved			low	low_speaker_confidence
55	50	125.26	127.42	I'm sorry, can I interrupt here?	Passenger	oh oh oh i'm sorry can i interrupt you know	Passenger	present	char_tracker_stage05	rachel	unobserved			low	low_speaker_confidence
55	51	127.42	131.42	I just want to say that you are a horrible, horrible person.	Passenger	(Frustrated he takes his headphones off.) Oh, oh oh!! I'm sorry, can I interrupt? You know I just want to say..That you are a horrible, horrible person.	Passenger	absent	char_tracker_stage05		unobserved			high	
55	52	134.14	134.86	Pardon me?	Rachel	Ehh, pardon me?	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
55	53	135.1	138.62	You say you love this man and yet you're about to ruin the happiest day of his life.	Passenger	You say you love this man, yet you're about to ruin the happiest day of his life. I'm afraid I have to agree with you friend Pheebs.. This is a..this is a...terrible, terrible plan.	Passenger	absent	char_tracker_stage05		unobserved			medium	
55	54	138.94	140.45	I'm afraid I have to agree with your friend.	Passenger	I'm afraid I have to agree with you friend Pheebs	Passenger	absent	char_tracker_stage05		unobserved			medium	
55	55	141.8	144.36	This is a terrible, terrible plan.	Passenger	This is a	Passenger	partial	char_tracker_stage05		unobserved			medium	
55	56	145.08	147.16	But he has to know how I feel.	Rachel	But he has to know how I feel!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
55	57	147.8	148.44	But why?	Passenger	But why	Passenger	present	char_tracker_stage05	rachel	unobserved			medium	
55	58	148.76	149.6	He loves this.	Passenger	He loves this	Passenger	absent	char_tracker_stage05		unobserved			medium	
55	59	149.6	150.56	This Emily person.	Passenger	this Emily person	Passenger	absent	char_tracker_stage05		unobserved			medium	
55	60	150.56	151.8	No good can come of this.	Passenger	But why? He loves this...this Emily person. No good can come of this.	Passenger	absent	char_tracker_stage05		unobserved			medium	
55	61	153.4	154.84	Well, I think you're wrong.	Rachel	(Sighing) Well I-I think you're wrong.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
55	62	155.24	155.96	Oh, no.	Passenger	Oh-no.(He bites his fist at her.)	Passenger	absent	char_tracker_stage05		unobserved			high	
55	63	161.32	163.76	Well, he doesn't really love her.	Rachel	Well, he doesn't really love her	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
55	64	163.76	165.88	I mean, it's just a rebound thing from me.	Rachel	Well, he doesn't really love her. I mean, it's just a rebound thing from me.... You'll see!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
55	65	167.8	168.52	You'll see.	Rachel	You'll see	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
55	66	169.0	170.2	Fortunately, I won't.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
55	67	171.72	172.28	By the.				absent	char_tracker_stage05		unknown			low	missing_speaker
55	68	172.42	174.82	It seems to be perfectly clear that you were on a break.	Passenger	Fortunately, I won't. And by the way, it seems to be perfectly clear that you were on a break. (Rachel gasps and doesn't know what to say. He puts his headphones back on.)	Passenger	absent	char_tracker_stage05		unobserved			high	
56	69	184.18	185.14	Do something.	Joey	Do something..... Something....	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
56	70	188.1	188.5	Something.	Joey	Something	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
57	71	191.14	191.62	Hey.	Joey	Hey.	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
57	72	191.94	192.42	Hey.	Chandler	Hey.	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
57	73	192.58	193.66	Have you seen Monica?	Joey	Have you seen Monica?	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
57	74	193.66	194.74	I'm not seeing Monica.	Chandler	(Very defensive.) I'm not seeing Monica.	Chandler	present	char_tracker_stage05	chandler	present	0.5000		high	
57	75	197.3	197.7	Bu.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
57	76	199.6	199.84	What?	Joey	(With a confused look on his face.) What?	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
57	77	199.92	200.32	What?	Chandler	What?	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
57	78	201.68	202.16	Look, we.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
57	79	202.16	202.92	We gotta find her.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
57	80	202.92	203.56	Phoebe just called.	Joey	Phoebe just called	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
57	81	203.56	205.44	Rachel's coming to tell Ross she loves him.	Joey	Look we've got to find her. Phoebe just called!! Rachel's coming to tell Ross she loves him!!	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
57	82	205.6	206.28	Oh, my God.	Chandler	Oh my god!	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
57	83	206.28	206.72	I know.	Joey	I know	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
57	84	206.72	207.84	That's why we gotta find Monica.	Joey	I know! That's why we got to find Monica!! You know where she is?	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
57	85	207.84	208.52	Do you know where she is?	Joey	You know where she is	Joey	present	char_tracker_stage05	chandler|joey	present	1.0000		medium	
57	86	208.52	208.8	No.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
57	87	208.8	210.04	Okay, what's with the third degree?	Chandler	What's with the third degree	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
57	88	210.04	211.68	Why don't you shine a light in my eyes?	Chandler	No!! Okay!! What's with the third degree?! Why don't you just shine a light in my eyes?! (Joey looks totally confused.)	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
58	89	224.88	226.62	Oh, my God.	Mrs. Geller	Oh my God	Mrs. Geller	absent	char_tracker_stage05		unobserved			medium	
58	90	227.82	229.9	It's like a fairyland.	Mrs. Geller	(Looking around at the chapel.) Oh my God! It's like a fairyland.	Mrs. Geller	absent	char_tracker_stage05		unobserved			high	
58	91	230.38	230.86	I know.	Mrs. Waltham	i know	Mrs. Waltham	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
58	92	230.86	231.98	It's horrible, isn't it?	Mrs. Waltham	I know, it's horrible isn't it?	Mrs. Waltham	absent	char_tracker_stage05		unobserved			high	
58	93	233.26	234.3	Well, I love it.	Monica	Well, I love it. I only hope my wedding looks this good.	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
58	94	234.46	236.14	I only hope my wedding looks this good.	Monica	I only hope my wedding looks this good	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
58	95	236.86	238.78	I just hope you can let some of them go by.	Monica	(Angrily.) You can let some of them go by!(Judy and Andrea go to the front of the chapel. Joey approaches Monica.)	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
58	96	241.02	241.5	Psst.				absent	char_tracker_stage05		unknown			low	missing_speaker
58	97	241.5	241.98	Rick.				absent	char_tracker_stage05		unknown			low	missing_speaker
58	98	242.86	244.86	All right, we really need to start looking out for Rachel.	Joey	Alright, we really need to start looking out for Rachel	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
58	99	244.86	246.02	I'll cover the front door.	Joey	I'll cover the front door	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
58	100	246.02	247.98	You watch that big hole at the Back of the building.	Joey	(Whispering.) Pisst, Monica. Alright, we really need to start looking out for Rachel. I'll cover the front door. You watch that big hole at the back of the building and I got Chandler covering Ross.	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
58	101	248.06	250.06	And I got Chandler covering Ross.	Joey	pisst monica alright we really need to start looking out for rachel i'll cover the front door and i got chandler covering ross	Joey	present	char_tracker_stage05	joey|monica	present	0.6667		low	low_speaker_confidence
58	102	250.7	252.22	Why would I care where Chandler is?	Monica	Why would I care where Chandler is	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
58	103	253.66	254.22	You know?	Monica	You know uhh	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		medium	
58	104	256.75	258.19	You know, sometimes I don't even like Chandler.	Monica	(Awkwardly.) Why would I care where Chandler is? You know uhh...You know sometimes I don't even like Chandler.	Monica	present	char_tracker_stage05	joey|monica	present	1.0000		medium	
58	105	260.03	264.67	Okay, I do.	Joey	Okay. (They both walk off to watch for Rachel.)	Joey	partial	char_tracker_stage05		partial	0.4000		medium	partial_visual_presence
58	106	265.79	266.43	I do.	Ross	i do i do	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
59	107	268.03	268.67	I do.	Ross	(Using a slightly different inflection for each.) I do. I do. I do.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
59	108	269.39	270.15	Oh, yeah, you're right.	Chandler	Oh yea, you're right	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
59	109	270.15	270.83	It's the second one.	Chandler	Oh yea, you're right. It's the second one.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
59	110	270.83	271.15	Right?	Chandler	oh yea you're right	Chandler	present	char_tracker_stage05	chandler|ross	present	0.5000		low	low_speaker_confidence
60	111	276.11	276.99	Hey, Joey.	Felicity	(In a sexy voice.)Hello Joey.	Felicity	absent	char_tracker_stage05		unobserved			medium	
60	112	277.31	278.51	Hey, Felicity.	Joey	Hey, Felicity.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
60	113	280.83	282.19	I thought about you all day.	Felicity	Umm, I thought about you all day.	Felicity	present	char_tracker_stage05	joey	unobserved			high	
60	114	283.13	283.45	Yeah?	Joey	Yeah.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
60	115	284.49	286.01	Talk New York to me again.	Felicity	Um-hum. Talk New York to me again.	Felicity	partial	char_tracker_stage05		unobserved			high	
60	116	287.29	288.49	Forget about it.	Joey	Fuggetaboutit	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
60	117	290.33	291.29	How you doing?	Joey	(In a New York accent.) Fuggetaboutit. (She giggles.) How you doin?	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
61	118	295.37	298.97	If there's nothing to discuss, we're not paying for your wine cellar.	Mrs. Geller	There's nothing to discuss. We're not paying for your wine cellar.	Mrs. Geller	absent	char_tracker_stage05		unobserved			high	
61	119	299.13	301.01	You have to meet me in the middle here.	Mr. Waltham	(Pleading.) You-you have to meet me in the middle here.	Mr. Waltham	absent	char_tracker_stage05		unobserved			high	
61	120	301.01	304.17	Hey, you keep pushing me on this, my foot's gonna meet the middle of your ass.	Mr. Geller	(Forcefully.) Hey, you keep pushing me on this, my foots going to meet the middle of your ass.	Mr. Geller	absent	char_tracker_stage05		unobserved			high	
61	121	305.93	306.89	What's going on?	Emily	What-what's going on?!	Emily	absent	char_tracker_stage05		unobserved			high	
61	122	307.29	307.73	Nothing.	Ross	nothing	Ross	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
61	123	307.73	308.09	Nothing.	Ross	Nothing, nothing	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
61	124	308.09	309.05	Everything's under control.	Ross	Nothing, nothing. Everything's under control.	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
61	125	309.21	310.37	You want a piece of me, sir?	Mr. Waltham	You want a piece of me, sir	Mr. Waltham	absent	char_tracker_stage05		unobserved			medium	
61	126	310.37	311.05	Is that what you're saying?	Mr. Waltham	You want a piece of me, sir? Is that what you're saying? (Pointing at Jack and poking him) You want a piece of me?	Mr. Waltham	absent	char_tracker_stage05		unobserved			medium	
61	127	311.05	311.85	Want a piece of me?	Mr. Waltham	You want a piece of me	Mr. Waltham	absent	char_tracker_stage05		unobserved			medium	
61	128	314.55	315.19	Okay, that's it.	Ross	That's it	Ross	present	char_tracker_stage05	ross	present	0.5000		medium	
61	129	315.19	315.63	Parents.	Ross	Parents	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	130	315.63	316.07	Parents.	Ross	Parents	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	131	316.07	318.15	Back away, all right?	Ross	Back away	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	132	318.15	319.59	This is our wedding day.	Ross	All right, this is our wedding day	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	133	320.15	322.23	From now on, everyone gets along.	Ross	From now on everyone gets along, and if I hear one more word	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	134	322.31	325.99	And if I hear one more word, no grandchildren.	Ross	(Stepping in between them.)Okay! Okay! That's it!! Parents!! Parents!! Back away!! All right, this is our wedding day! From now on everyone gets along, and if I hear one more word. NO GRANDCHILDREN! (Pointing at his mother.) That's right!!	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	135	326.07	326.79	That's right.	Ross	That's right	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	136	327.59	328.67	Okay, okay.	Mr. Geller	Okay, okay.	Mr. Geller	present	char_tracker_stage05	ross	unobserved			high	
61	137	328.67	329.39	Sorry, old boy.	Mr. Waltham	Sorry old boy, sorry	Mr. Waltham	present	char_tracker_stage05	ross	unobserved			medium	
61	138	329.39	329.75	Sorry.	Mr. Waltham	Sorry	Mr. Waltham	present	char_tracker_stage05	ross	unobserved			medium	
61	139	329.83	330.39	Sorry.	Mr. Waltham	Sorry	Mr. Waltham	present	char_tracker_stage05	ross	unobserved			medium	
61	140	332.79	334.87	I could kill you with my thumb, you know.	Mr. Waltham	Sorry old boy, sorry. Sorry. Sorry. (Them all walk away. As he leaves he mutters to Jack.) I could kill you with my thumb, you know.	Mr. Waltham	present	char_tracker_stage05	ross	unobserved			high	
61	141	339.51	340.79	What was all that about?	Emily	What was all that about?	Emily	absent	char_tracker_stage05		unobserved			high	
61	142	341.35	343.67	It was this disagreement or.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
61	143	345.59	346.55	My God, You.	Ross	You	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	144	346.63	347.83	You look beautiful.	Ross	(Sighing.) It was...This disagreement over...(She sighs. Ross notices her in her wedding dress.) My god. You...you look beautiful.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	145	349.03	349.51	Oh.	Emily	Ohh	Emily	absent	char_tracker_stage05		unobserved			medium	
61	146	350.47	350.95	Oh.	Emily	Oh	Emily	absent	char_tracker_stage05		unobserved			medium	
61	147	351.11	353.59	You're not meant to see me before the wedding's bad luck.	Emily	(Giggles.) Ohh...(She realises that she's in her gown.) Oh! You were not meant to see me before the wedding. It's bad luck.	Emily	absent	char_tracker_stage05		unobserved			high	
61	148	353.75	354.35	You know what?	Ross	you know what we're going to have	Ross	present	char_tracker_stage05	ross	present	0.5000		low	low_speaker_confidence
61	149	354.35	355.87	I think we've had all the bad luck.	Ross	You know what, I think we've had all the bad luck we're going to have. (He hugs her.)	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
61	150	355.87	367.12	We're going to it.	Ross	you know what we're going to have	Ross	partial	char_tracker_stage05		partial	0.1538		low	partial_visual_presence
61	151	394.09	394.81	Thank God.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
62	152	395.21	399.25	Rachel, you're here.	Ross	You're here	Ross	present	char_tracker_stage05	rachel	partial	0.2000		medium	partial_visual_presence
62	153	399.25	400.33	I can't believe it.	Ross	My God. Rachel! (He walks towards her, grasps her hands and kisses her on the cheek.) You're here. I can't believe it. (She giggles.) What happen? Why are you here?	Ross	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
62	154	403.37	404.13	What happened?	Ross	What happen	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
62	155	404.13	404.81	Why are you here?	Ross	Why are you here	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
62	156	405.21	406.17	Well, I just came.	Rachel	Well I just came	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
62	157	411.29	417.45	I just needed to tell you congratulations.	Rachel	Well I just came...(She touches him near his heart. She's almost in tears.) I just needed to tell you...(Looking into his eyes. She takes a deep breath.) Congratulations. (He hugs her. She can barely hold back the tears.)	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
62	158	417.94	449.69	It's.				partial	char_tracker_stage05		unknown			low	missing_speaker
63	159	450.56	451.92	Hello, Waltham Interiors.	Mrs. Waltham	(Answering the phone.) Hello, Waltham Interiors.	Mrs. Waltham	present	char_tracker_stage05	joey|phoebe	unobserved			high	
63	160	452.32	454.32	Mrs. Waltham, hi, it's Phoebe again.	Phoebe	Mrs. Waltham. Hi. It's Phoebe again.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
63	161	455.2	455.6	Why?	Mrs. Waltham	(Throws her head back in disgust.) Why?!	Mrs. Waltham	present	char_tracker_stage05	joey	unobserved			high	
63	162	457.68	460.88	Yeah, can I please, please, please talk to one of the best men?	Phoebe	Yea. Can I please, please, please talk to one of the best men? This is going to be the last time I promise.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
63	163	460.88	462.04	This is gonna be the last time.	Phoebe	This is going to be the last time I promise	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
