scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
24	1	0.24	1.72	So you made her walk the plank guy?	Monica	(sympathetic) Oh. (in a pirate’s voice) So you made her walk the plank? Aye, matie?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
24	2	1.72	5.52	Matey, you're not wearing the patch yet.	Tim	You’re not wearing the patch yet.	Tim	present	char_tracker_stage05	monica	unobserved			high	
24	3	9.12	9.68	I know.	Monica	I know.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
25	4	16.32	18.24	He's coming here for Thanksgiving.	Ross	He’s coming here for Thanksgiving!	Ross	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
25	5	18.32	18.92	I know.	Rachel	i know	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
25	6	18.92	19.68	It's sick.	Rachel	I know, it’s sick.	Rachel	present	char_tracker_stage05	monica|phoebe|rachel	present	1.0000		high	
25	7	19.92	21.12	Why is it sick?	Monica	Why is it sick?	Monica	present	char_tracker_stage05	monica|phoebe|rachel	present	0.6667		high	
25	8	21.12	22.88	Because it's Richard's son.	Rachel	Because it's Richard's son	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
25	9	22.88	25.76	It's like inviting a Greek tragedy over for dinner.	Rachel	Because it’s Richard’s son! It’s like inviting Greek tragedy over for dinner!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
25	10	27.28	29.28	If it were Greek, I'd be blind in both eyes.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
25	11	31.28	31.64	I like him.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
25	12	31.64	32.04	Cause he's.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
25	13	32.04	32.76	He's handsome.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
25	14	32.76	35.84	And he's nice and smart and handsome.	Monica	Okay if it were Greek I would be blind in both eyes.Come on I like him because he's handsome and he's nice and smart and....handsome. Come on, Phoebe, you understand don’t you?	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
25	15	37.12	38.04	Hey, come on, Phoebe.				present	char_tracker_stage05	monica|phoebe|ross	unknown			low	missing_speaker
25	16	38.04	39.12	You understand, don't you?				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
25	17	40.0	40.32	Yeah.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
25	18	40.32	42.32	I could see where I'd be your best shot, but no.	Phoebe	Yeah, I can see where I’d be your best shot but, no. I’m sorry, but I think it’s twisted.	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		medium	
25	19	44.48	45.279	Sorry, honey.	Phoebe	I'm sorry, but I think it's twisted	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
25	20	45.279	46.4	I think it's twisted.	Phoebe	i'm but i think it's twisted	Phoebe	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
