scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.64	5.6	Okay, Rach, that's muffin and espresso, $4.50.	Joey	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Joey | Chandler		Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	Okay Rach, that muffin and espresso, $4.50. Ross, double latte, $2.75. Chandler, coffee and a scone, $4.25. And Pheebs, herbal tea, $1.25. So, all together that’s (pauses to figure the total) $12.75.	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	2	5.6	8.0	Ross, double latte, $2.75.	Joey	high	qa_review_resolved_bridge	0.9	dialogue	True	False	Joey | Chandler	Joey	Joey	True	speaker_no_face	No direct transcript match; longer line defaulted to previous speaker in same scene. | QA resolved prior review by same-speaker bridge.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	3	8.0	10.28	Chandler, coffee and a scone, $4.25.	Joey	high	qa_review_resolved_bridge	0.9	dialogue	True	False	Joey | Chandler	Joey	Joey	True	speaker_no_face	Utterance names the next speaker, so the previous speaker is more likely. | QA resolved prior review by same-speaker bridge.				partial	char_tracker_stage05		absent			medium	speaker_no_face
1	4	10.28	12.16	And Phoebe's herbal tea, $25.	Joey	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Chandler	Joey	Joey	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	joey	present			medium	
1	5	12.16	15.68	So altogether that's 12.75.	Joey	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Chandler	Joey	Chandler	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	joey	present			medium	
1	6	15.919	19.04	This is coming from the man who couldn't split our $80 phone bill in half.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Joey | Chandler	Joey		False		Speaker agrees with available community-transcript mapping.	This coming from the man who couldn’t split our 80 dollar phone bill in half.	Chandler	Chandler	present	char_tracker_stage05	chandler|phoebe|rachel	present	1.0		high	
2	7	20.8	21.28	Hi.	Woman	high	community_transcript_match	1.0	dialogue	False	True	Woman | Joey | Ross | Rachel | Phoebe		Joey	False		Speaker agrees with available community-transcript mapping.	Hi!	Woman	Woman	present	char_tracker_stage05	joey|phoebe	unobserved			high	
2	8	21.6	22.04	Hi.	Joey	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Woman | Joey | Ross | Rachel | Phoebe	Woman	Woman	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	Hi!	Joey	Joey	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
2	9	22.04	23.76	How much do I have for the muffin and latte?	Woman	high	community_transcript_match	1.0	dialogue	False	True	Woman | Joey | Ross | Rachel | Phoebe	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	How much do I owe you for the muffin and the latte?	Woman	Woman	present	char_tracker_stage05	joey|phoebe	unobserved			high	
2	10	23.76	26.88	Oh, that's on the house, courtesy of Joey Tribbiani.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Woman | Joey | Ross | Rachel | Phoebe	Woman	Joey	False		Speaker agrees with available community-transcript mapping.	Oh that’s on the house courtesy of Joey Tribbiani.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
