scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	1.84	3.2	Oh, my God.		low	unresolved	0.0	dialogue	False	False				True	unresolved_no_reliable_inference | missing_speaker	No reliable automatic assignment available.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
39	2	5.12	5.84	I know.	Chandler	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Chandler | Monica		Monica	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	I know.	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
39	3	7.76	8.8	I tell you something.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Monica	Chandler		False		Speaker agrees with available community-transcript mapping.	i know i'll tell you something	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
40	4	9.52	11.2	We are gonna do that again.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Chandler		Chandler	False		Speaker agrees with available community-transcript mapping.	I know! I’ll tell you something, we are gonna do that again!	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
40	5	13.76	14.12	Oh.	Chandler	high	qa_review_resolved_ct_support	1.0	reaction	False	True	Monica | Chandler	Monica	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	oh	Chandler	Chandler	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
40	6	14.12	25.54	Okay.	Chandler	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Monica | Chandler	Chandler		True	speaker_no_face	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	Oh, okay! (He rolls over to do that again.)	Chandler	Chandler	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
41	7	26.41	26.65	Morning.	Joey	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Joey | Rachel		Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	(entering) Morning!	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
41	8	29.21	29.93	All right.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	(wakes up suddenly and realizes where she is) Oh right.	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
41	9	30.17	30.73	Yeah.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	Yeah.	Joey	Joey	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	10	32.09	33.37	Oh, God.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	Oh God	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
41	11	34.57	38.25	Oh, I can't believe Joey Tribbiani heard me throw up.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	(groans) Oh God. Oh I can’t believe Joey Tribbiani heard me throw up!	Rachel	Rachel	present	char_tracker_stage05	rachel	present	0.8		high	
41	12	40.09	42.25	He actually saw you a little bit too.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	Well he actually saw you a little bit too.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	13	42.25	42.65	No.	Joey	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Rachel	Joey	Rachel	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	joey	present			medium	
41	14	44.97	45.69	Oh, God.	Rachel	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Rachel	Joey	Rachel	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	rachel	present			medium	
41	15	45.69	45.93	We.	Rachel	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Rachel	Rachel	Rachel	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	present			high	
41	16	45.93	46.69	Hey, we didn't.	Rachel	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Rachel	Rachel	Rachel	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	rachel	present			high	
41	17	46.69	47.29	We didn't.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	Noo! Oh God we did—we didn’t, we didn’t uhh…	Rachel	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	18	47.69	49.13	No, no, no.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	No	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	19	49.61	50.89	Not after seeing that.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	No! No! No, not after seeing that.	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	20	53.21	54.97	God, I'm just a horrible person.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	God I’m just a horrible person.	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
41	21	55.86	56.1	Wh.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	wh	Joey	Joey	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	22	56.1	56.5	Why?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	Wh-why?	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	23	57.06	58.42	Because I'm married.	Rachel	medium	visual_disambiguation	0.74	dialogue	True	False	Joey | Rachel	Joey	Rachel	False		Only one of the two text-context candidates was visually present in the window.				present	char_tracker_stage05	rachel	present			medium	
41	24	58.82	59.38	That's right.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	that's right i am	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
41	25	59.38	60.5	I'm a married woman.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Rachel	False		Speaker agrees with available community-transcript mapping.	That's right, I am a married woman	Rachel	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	26	60.74	63.38	And I came to a TV star's apartment to have an affair.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	Because I’m married. That’s right, I am a married woman! And I came to a TV star’s apartment to have an affair! Uck!	Rachel	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	27	63.7	64.26	Ugh.	Joey	medium	short_turn_alternation	0.7	dialogue	True	False	Joey | Rachel	Rachel	Joey	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	joey|rachel	present			medium	
41	28	65.22	66.42	That's ridiculous.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	that's ridiculous	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	29	67.3	68.58	I'm not a star.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	that's ridiculous i'm not a star	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	30	70.42	72.98	Just a regular famous actor.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	"That’s ridiculous! I’m not a ""Star,"" just a regular famous actor."	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
41	31	74.74	77.94	Yeah, and I'm a horrible, horrible person.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	Yeah and I’m a horrible, horrible person.	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
41	32	78.1	79.94	Rachel, will you stop saying that?	Joey	medium	name_address_rule	0.74	dialogue	True	False	Joey | Rachel	Rachel	Joey	False		Utterance names the previous speaker, so the next speaker is more likely.				present	char_tracker_stage05	joey	present			medium	
41	33	81.16	81.36	Hey.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Rachel	Joey	Joey	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	joey|rachel	present			high	
41	34	81.36	81.68	Hey.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Rachel	Joey	Joey	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	joey|rachel	present			high	
41	35	81.68	82.04	Look.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	Joey | Rachel	Joey	Joey	False		Same speaker appears on both sides within the same scene.				present	char_tracker_stage05	joey|rachel	present			high	
41	36	82.52	88.56	Remember on the show when Capri was dying and she gave me the ring from the cave?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Rachel	False		Speaker agrees with available community-transcript mapping.	Rachel, would you stop saying that?! Hey-hey look, remember on the show when-when Caprice was dying and she gave me…	Joey	Joey	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	37	88.56	89.0	Yeah.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Joey	Joey	False		Speaker agrees with available community-transcript mapping.	The ring from the cave, yeah.	Rachel	Rachel	present	char_tracker_stage05	joey|rachel	present	1.0		high	
41	38	89.48	89.96	Wow.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Joey | Rachel	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	Wow	Joey	Joey	present	char_tracker_stage05	joey|rachel	present	1.0		high	
