scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	1.44	2.84	Stocks and bonds are moving higher.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	2	2.84	3.36	Good day.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	3	3.52	5.84	Hey, Monica, why are we watching the Business Channel?	Joey	Hey Monica, why are we watchin' the business channel?	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	4	6.32	10.76	Because I was going by it the other day and I saw that there was a stock with my initials, MEG, on it.	Monica	'Cause I was going by it the other day and I saw that there was a stock with my initials, MEG, on it and, well, sometimes I have to watch for two or three hours before it comes up again but when it does, it's pretty exciting.	Monica	present	char_tracker_stage05	monica	present	0.8000		medium	
1	5	10.76	13.68	And, well, sometimes I have to watch for two or three hours before it comes up again.	Monica	'cause and well sometimes i have to watch for two or three hours before it comes up again but when it does it's pretty exciting	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
1	6	13.68	15.92	But when it does, it's pretty exciting.	Monica	'cause but when it does it's pretty exciting	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
1	7	17.76	20.0	Okay, honey, you really need a job.	Rachel	Ok honey, you really need a job.	Rachel	present	char_tracker_stage05	chandler|monica|rachel	present	1.0000		high	
1	8	21.2	21.6	Mon.	Ross	mon	Ross	present	char_tracker_stage05	joey|rachel|ross	present	1.0000		low	low_speaker_confidence
1	9	21.6	24.08	Speaking of which, dancers who know someone you can call for an interview.	Ross	Mon, speaking of which, dad says he knows someone you can call for an interview.	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
1	10	24.08	24.48	Really?	Monica	Really.	Monica	present	char_tracker_stage05	joey|phoebe|ross	absent	0.0000		low	speaker_offscreen
