scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	6.72	8.24	Man, I sure miss Julie.	Ross	Man, I sure miss Julie.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
1	2	8.64	9.84	Spanish midgets.	Chandler	Spanish midgets	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
1	3	11.04	12.56	Spanish midgets wrestling.	Chandler	Spanish midgets. Spanish midgets wrestling. Julie. Ok, yes, I see how you got there. (The phone rings and Chandler doesn't answer it.)	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
1	4	14.8	15.44	Julie.	Chandler	Julie	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
1	5	15.44	16.88	Okay, yes, I see how you got there.	Chandler	Ok, yes, I see how you got there	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
1	6	23.52	25.28	You ever figure out what that thing's for?	Ross	You ever figure out what that thing's for?	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
1	7	26.56	28.44	Oh, see, I'm trying this new screening thing.	Chandler	No, see, I'm trying this new screening thing	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
1	8	28.44	31.28	You know, I figure if I'm always answering the phone people will think I don't have a life.	Chandler	No, see, I'm trying this new screening thing. You know, I figure if I'm always answering the phone, people'll think I don't have a life. My god, Rodrigo never gets pinned.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
1	9	33.02	34.78	My God, Rodrigo never gets pinned.	Chandler	My god, Rodrigo never gets pinned	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
1	10	35.98	36.86	You know what to do.	Machine	(Joey's voice) Here comes the beep, you know what to do.	Machine	present	char_tracker_stage05	chandler|ross	unobserved			medium	
1	11	37.9	39.66	Hello, I'm looking for Bob.	Woman's Voice	Hello, I'm looking for Bob	Woman's Voice	present	char_tracker_stage05	ross	unobserved			medium	
1	12	40.06	40.94	This is Jade.	Woman's Voice	This is Jane	Woman's Voice	present	char_tracker_stage05	chandler|ross	unobserved			medium	
1	13	41.42	45.94	I don't know if you're still this number but I was just thinking about us and how great it was.	Woman's Voice	Hello, I'm looking for Bob. This is Jane. I don't know if you're still at this number, but I was just thinking about us, and how great it was, and, well, I know it's been three years, but, I was kinda hoping we could hook up again. I barely had the nerve to make this call, so you know what I did?	Woman's Voice	present	char_tracker_stage05	chandler|ross	unobserved			medium	
1	14	45.94	46.3	And.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	15	46.7	52.3	Well, I know it's been three years but I was kind of hoping we could hook up again, you know?				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	16	52.7	54.62	I barely had the nerve to make this call.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	17	54.62	55.9	So you know what I did?				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
1	18	56.14	56.54	What?	Chandler	What?	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
1	19	57.59	60.47	I got a little drunk and naked.	Jade	I got a little drunk...and naked.	Jade	present	char_tracker_stage05	chandler|ross	unobserved			high	
1	20	60.79	61.51	Bob here.	Chandler	(answering the phone, in a deep voice) Bob here.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
