scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.8	3.76	It's not fair.	Amber	It's not fair	Amber	absent	char_tracker_stage05		unobserved			medium	
1	2	4.08	5.2	It's my money.	Amber	It’s not fair! It’s my money!	Amber	absent	char_tracker_stage05		unobserved			medium	
1	3	5.28	7.84	I know, but it's what Brad wanted.	Dr. Ramoray	I know. But it’s what Brad wanted.	Dr. Ramoray	absent	char_tracker_stage05		unobserved			high	
1	4	8.16	9.36	Okay, which one is she?	Phoebe	(to Rachel) Ok which one is she?	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	5	9.84	10.96	That's Brad's widow.	Rachel	Uh, that’s Brad’s widow.	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	6	10.96	12.32	Now, why is she so upset?	Phoebe	Oh, why she so upset?	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		medium	
1	7	12.48	14.32	Because she just found out she was cut out of the will.	Rachel	‘Cause she just found out she was cut out of the will.	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	8	14.4	14.8	Oh.				present	char_tracker_stage05	phoebe|rachel	unknown			low	missing_speaker
1	9	14.8	17.36	Doesn't she know you can't define yourself in terms of money?	Phoebe	Ugh, doesn't she know you can't define yourself in terms of money	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		medium	
1	10	17.84	21.84	That it's about values and morals and your ability to give and receive love?	Phoebe	Ugh, doesn’t she know you can’t define yourself in terms of money? That it’s about values and morals, and your ability to give and receive love.	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	11	23.68	24.08	No.	Rachel	No!	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
1	12	25.92	27.04	Oh, Drake.	Amber	Oh Drake.	Amber	present	char_tracker_stage05	phoebe|rachel	unobserved			high	
