scene_id	start	end	character	degree	betweenness	eigenvector
1	6.24	87.33	Monica	0.11982234340551075	0.0	0.30944865510752395
1	6.24	87.33	Phoebe	0.467454476385235	1.0	0.6968630657421387
1	6.24	87.33	Rachel	0.08579989846165863	0.0	0.21467284800571657
1	6.24	87.33	Richard	0.1582844280657656	0.0	0.4200958019069298
1	6.24	87.33	Ross	0.16863885368182996	0.0	0.4427849173197983
3	87.33	98.93	Monica	0.0	0.0	0.0
4	104.85	239.21	Chandler	0.2777784275518773	0.6666666666666666	0.524506323449152
4	104.85	239.21	Joey	0.311890788048627	0.0	0.5869609222717483
4	104.85	239.21	Monica	0.306042821152798	0.0	0.5799839395126952
4	104.85	239.21	Richard	0.10428796324669765	0.0	0.2097346473406016
5	245.69	326.0	Carol	0.21927269436269414	0.0	0.4617235518963266
5	245.69	326.0	Carol and Susan	0.07681658811935616	0.0	0.1646529023291684
5	245.69	326.0	Ross	0.42597726038601025	1.0	0.6667642169191679
5	245.69	326.0	Susan	0.2779334571319394	0.0	0.5613610802460306
6	329.04	354.4	Monica	0.28971805396675865	0.0	0.545339714016533
6	329.04	354.4	Phoebe	0.45327254783213333	1.0	0.6811425666245879
6	329.04	354.4	Rachel	0.257009398201108	0.0	0.48851755367482413
7	356.96	399.01	Chandler	0.31629433392247147	0.0	0.5770246163275299
7	356.96	399.01	Joey	0.33546368749353034	0.3333333333333333	0.5994887491395546
7	356.96	399.01	Monica	0.24440925803100066	0.0	0.5101353216502286
7	356.96	399.01	Rachel	0.1038327205529975	0.0	0.21775625229135637
8	401.89	416.66	Chandler	0.2636361652921412	0.0	0.5100880968450292
8	401.89	416.66	Joey	0.2636361652921412	0.0	0.5100880968450292
8	401.89	416.66	Richard	0.4727276694157176	1.0	0.6925462200561291
9	418.89	471.16	Carol	0.13760242484485047	0.0	0.3283583540347042
9	418.89	471.16	Carol and Susan	0.09672894446006658	0.0	0.27083439589221125
9	418.89	471.16	Joey	0.1144411674306977	0.0	0.30788902698402776
9	418.89	471.16	Monica	0.24523107306578076	0.4	0.5545167987044329
9	418.89	471.16	Ross	0.3228892144104318	0.8	0.6165691208701751
9	418.89	471.16	Susan	0.08310717578817267	0.0	0.19075509834370416
10	481.56	519.7	Chandler	0.3063070042990836	0.3333333333333333	0.5762506671492038
10	481.56	519.7	Joey	0.23873787842205973	0.0	0.47805208422052625
10	481.56	519.7	Monica	0.3033034115192378	0.0	0.5833322981376194
10	481.56	519.7	Ross	0.1516517057596189	0.0	0.3148409174996031
11	529.14	662.07	Rachel	0.5	0.0	0.7071067811865476
11	529.14	662.07	Ross	0.5	0.0	0.7071067811865476
12	662.55	669.06	Phoebe	0.0	0.0	0.0
