scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.8	31.57	28.77	4	6	1.0	1	6	1.0	2.1164244467115254
2	32.69	47.89	15.200000000000003	4	6	1.0	1	6	1.0	2.0382218492346884
3	53.41	73.43	20.02000000000001	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
5	84.96	172.42	87.46	3	3	1.0	1	3	1.0	1.1039165316921842
6	172.42	223.18	50.76000000000002	2	1	1.0	1	1	1.0	-0.0
7	228.46	301.24	72.78	5	10	1.0	1	7	0.7	2.7322972441456908
8	308.09	364.11	56.02000000000004	3	3	1.0	1	3	1.0	1.3126698161850658
9	369.15	374.75	5.600000000000023	3	3	1.0	1	3	1.0	1.3197610417209003
10	377.79	380.91	3.1200000000000045	2	1	1.0	1	1	1.0	-0.0
11	384.19	460.41	76.22000000000003	3	3	1.0	1	2	0.6666666666666666	0.5766010871277605
12	460.89	466.5	5.610000000000014	1	0	0.0	1	0	0.0	0.0
13	466.82	501.63	34.81	2	1	1.0	1	1	1.0	-0.0
14	508.11	570.7	62.59000000000003	3	3	1.0	1	3	1.0	1.0636277622981343
15	575.66	634.24	58.58000000000004	2	1	1.0	1	1	1.0	-0.0
16	636.32	676.03	39.70999999999992	2	1	1.0	1	1	1.0	-0.0
