scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	7.2	78.04	70.84	7	21	1.0	1	11	0.5238095238095238	3.5345443989597234
2	78.2	112.17	33.97	4	6	1.0	1	6	1.0	2.0501054730555595
4	123.3	208.25	84.95	8	28	1.0	1	16	0.5714285714285714	4.026108330200865
5	223.77	240.14	16.369999999999976	2	1	1.0	1	1	1.0	-0.0
6	249.66	304.6	54.940000000000026	5	10	1.0	1	7	0.7	2.4516732086408637
7	304.92	376.2	71.27999999999997	4	6	1.0	1	4	0.6666666666666666	1.5607488191406074
8	377.24	414.39	37.14999999999998	3	3	1.0	1	3	1.0	1.2849717527241657
9	416.91	490.12	73.20999999999998	5	10	1.0	1	7	0.7	2.7243556991349016
10	496.04	554.64	58.599999999999966	6	15	1.0	1	12	0.8	2.88582677976082
11	554.64	664.76	110.12	2	1	1.0	1	1	1.0	-0.0
