scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
15	9.92	10.4	0.4800000000000004	1	0	0.0	1	0	0.0	0.0
16	15.2	28.08	12.879999999999999	2	1	1.0	1	1	1.0	-0.0
17	28.24	80.72	52.480000000000004	2	1	1.0	1	1	1.0	-0.0
18	80.72	198.03	117.31	2	1	1.0	1	1	1.0	-0.0
19	198.67	225.66	26.99000000000001	3	3	1.0	1	3	1.0	1.303600070922601
20	243.34	339.35	96.01000000000002	2	1	1.0	1	1	1.0	-0.0
21	347.83	382.16	34.33000000000004	4	6	1.0	1	4	0.6666666666666666	1.972207309931084
22	382.16	439.92	57.75999999999999	2	1	1.0	1	1	1.0	-0.0
23	448.9	532.02	83.12	2	1	1.0	1	1	1.0	-0.0
24	532.29	585.45	53.16000000000008	1	0	0.0	1	0	0.0	0.0
25	586.88	587.68	0.7999999999999545	1	0	0.0	1	0	0.0	0.0
28	615.88	709.4	93.51999999999998	2	1	1.0	1	1	1.0	-0.0
