scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
2	7.68	81.17	73.49000000000001	2	1	1.0	1	1	1.0	-0.0
3	84.37	85.33	0.9599999999999937	1	0	0.0	1	0	0.0	0.0
5	97.9	140.04	42.139999999999986	3	3	1.0	1	3	1.0	1.0946695921604621
6	144.13	146.05	1.920000000000016	1	0	0.0	1	0	0.0	0.0
7	153.25	154.45	1.1999999999999886	1	0	0.0	1	0	0.0	0.0
8	155.97	239.9	83.93	4	6	1.0	1	5	0.8333333333333334	1.978929743204314
9	247.58	332.95	85.36999999999998	3	3	1.0	1	3	1.0	0.579149227224445
10	332.95	430.8	97.85000000000002	4	6	1.0	1	6	1.0	2.0694059024324165
11	437.36	571.66	134.29999999999995	2	1	1.0	1	1	1.0	-0.0
12	595.32	649.4	54.07999999999993	2	1	1.0	1	1	1.0	-0.0
13	653.88	679.16	25.279999999999973	2	1	1.0	1	1	1.0	-0.0
15	702.37	705.17	2.7999999999999545	1	0	0.0	1	0	0.0	0.0
