scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
22	0.16	9.76	9.6	1	0	0.0	1	0	0.0	0.0
23	11.84	92.5	80.66	4	6	1.0	1	5	0.8333333333333334	1.371666768652983
24	98.1	109.86	11.760000000000005	2	1	1.0	1	1	1.0	-0.0
25	110.77	229.88	119.11	2	1	1.0	1	1	1.0	-0.0
26	230.74	270.08	39.339999999999975	5	10	1.0	1	7	0.7	2.704475620789484
27	272.24	279.28	7.039999999999964	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
28	281.76	291.86	10.100000000000023	3	3	1.0	1	3	1.0	1.061059105483857
29	292.18	470.26	178.07999999999998	6	15	1.0	1	13	0.8666666666666667	2.6560742437921574
30	470.42	514.04	43.61999999999995	2	1	1.0	1	1	1.0	-0.0
31	521.48	557.62	36.139999999999986	4	6	1.0	1	4	0.6666666666666666	2.0054389084740873
32	561.71	570.67	8.959999999999923	2	1	1.0	1	1	1.0	-0.0
34	580.19	601.98	21.789999999999964	1	0	0.0	1	0	0.0	0.0
35	601.98	668.72	66.74000000000001	4	6	1.0	1	5	0.8333333333333334	2.117003494160299
36	690.22	721.06	30.839999999999918	5	10	1.0	1	7	0.7	2.4700399437405953
