scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.36	116.26	110.9	5	10	1.0	1	9	0.9	2.8608031801231224
4	116.26	121.14	4.8799999999999955	2	1	1.0	1	1	1.0	-0.0
5	121.14	169.43	48.290000000000006	2	1	1.0	1	1	1.0	-0.0
6	172.95	176.07	3.1200000000000045	1	0	0.0	1	0	0.0	0.0
7	177.75	183.43	5.680000000000007	2	1	1.0	1	1	1.0	-0.0
8	191.43	210.19	18.75999999999999	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
9	210.19	217.71	7.52000000000001	2	1	1.0	1	1	1.0	-0.0
10	217.71	259.77	42.059999999999974	3	3	1.0	1	3	1.0	1.3731864720050768
11	265.21	266.89	1.6800000000000068	1	0	0.0	1	0	0.0	0.0
13	299.61	326.8	27.189999999999998	4	6	1.0	1	5	0.8333333333333334	1.6523851212486593
14	326.8	341.36	14.560000000000002	1	0	0.0	1	0	0.0	0.0
15	352.49	434.85	82.36000000000001	2	1	1.0	1	1	1.0	-0.0
16	437.81	463.75	25.939999999999998	3	3	1.0	1	3	1.0	1.2380445451557147
17	463.75	501.79	38.04000000000002	3	3	1.0	1	2	0.6666666666666666	1.1449922957310923
18	502.19	584.51	82.32	3	3	1.0	1	3	1.0	0.6398711785534946
19	584.51	651.64	67.13	2	1	1.0	1	1	1.0	-0.0
20	669.4	721.75	52.35000000000002	3	3	1.0	1	3	1.0	1.5724463934246065
