scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.4	1.32	0.92	1	0	0.0	1	0	0.0	0.0
12	1.32	41.21	39.89	5	10	1.0	1	7	0.7	2.482191685947667
13	41.69	128.73	87.03999999999999	8	28	1.0	1	14	0.5	3.734061857958448
14	143.03	212.84	69.81	2	1	1.0	1	1	1.0	-0.0
15	221.01	230.29	9.280000000000001	2	1	1.0	1	1	1.0	-0.0
16	235.17	242.21	7.0400000000000205	1	0	0.0	1	0	0.0	0.0
18	255.96	290.89	34.92999999999998	4	6	1.0	1	5	0.8333333333333334	1.8060842462620759
19	298.73	465.83	167.09999999999997	4	6	1.0	1	5	0.8333333333333334	2.0987538514251964
20	473.27	535.42	62.14999999999998	6	15	1.0	1	9	0.6	3.1568844207432467
21	540.46	644.96	104.5	2	1	1.0	1	1	1.0	-0.0
22	651.28	655.04	3.759999999999991	1	0	0.0	1	0	0.0	0.0
24	662.76	710.03	47.26999999999998	3	3	1.0	1	2	0.6666666666666666	1.0870604582683459
