scene_id	start	end	character	degree	betweenness	eigenvector
15	0.96	2.68	Girl No. 1	0.0	0.0	0.0
17	2.68	16.72	Phoebe	0.5	0.0	0.7071067811865475
17	2.68	16.72	Ross	0.5	0.0	0.7071067811865475
18	19.36	69.34	Phoebe	0.5	0.0	0.7071067811865475
18	19.36	69.34	Stephanie	0.5	0.0	0.7071067811865475
19	69.42	94.6	Chandler	0.5	0.0	0.7071067811865475
19	69.42	94.6	Joey	0.5	0.0	0.7071067811865475
20	96.92	141.06	Phoebe	0.38990906488759713	0.0	0.6348576887118013
20	96.92	141.06	Rachel	0.32568751788977696	0.0	0.5748578920869368
20	96.92	141.06	Stephanie	0.2844034172226259	0.0	0.5162306838893571
21	141.06	157.3	Chandler	0.2686583203481812	0.0	0.5140371828551246
21	141.06	157.3	Chandler and Joey	0.2686583203481812	0.0	0.5140371828551246
21	141.06	157.3	Health Services Guy	0.4626833593036377	1.0	0.6866815486706589
22	168.1	249.0	Chandler	0.48697006652751396	1.0	0.7060629919766791
22	168.1	249.0	Chandler and Joey	0.04723179874449839	0.0	0.07320932837316166
22	168.1	249.0	Joey	0.4657981347279877	0.0	0.7043546305662302
23	249.31	249.55	Stephanie	0.0	0.0	0.0
24	253.63	510.41	Phoebe	0.4868846073644494	1.0	0.7060467187063643
24	253.63	510.41	Rachel	0.4655738156408975	0.0	0.7043164247483261
24	253.63	510.41	Stephanie	0.047541576994653126	0.0	0.07373197972190669
25	513.53	528.69	Kid	0.5	0.0	0.7071067811865476
25	513.53	528.69	Phoebe	0.5	0.0	0.7071067811865476
26	535.41	590.11	Monica	0.5	0.0	0.7071067811865476
26	535.41	590.11	Ross	0.5	0.0	0.7071067811865476
27	593.47	614.32	Chandler	0.5	0.0	0.7071067811865475
27	593.47	614.32	Monica	0.5	0.0	0.7071067811865475
28	618.48	671.13	Chandler	0.2513672131147541	0.0	0.4975773522343788
28	618.48	671.13	Joey	0.25682950819672135	0.0	0.5082400585913442
28	618.48	671.13	Ross	0.4918032786885246	1.0	0.702928745596943
30	678.01	734.69	All	0.07264871794871795	0.0	0.11824392112373791
30	678.01	734.69	Phoebe	0.4935897435897436	1.0	0.7062425324327503
30	678.01	734.69	Stephanie	0.4337615384615384	0.0	0.6980256875647621
31	734.77	737.43	Phoebe	0.0	0.0	0.0
