scene_id	start	end	character	degree	betweenness	eigenvector
9	0.48	26.08	Chandler	0.2735866144406457	0.0	0.5071273114278377
9	0.48	26.08	Rachel	0.30188828763556497	0.0	0.5521315566430179
9	0.48	26.08	Ross	0.42452509792378923	1.0	0.6617950091704613
11	26.4	85.13	Chandler	0.5	0.0	0.7071067811865476
11	26.4	85.13	Joey	0.5	0.0	0.7071067811865476
12	85.13	118.98	Chandler	0.5	0.0	0.7071067811865476
12	85.13	118.98	Joey	0.5	0.0	0.7071067811865476
13	119.3	206.37	MONICA and Ross	0.07258035249857864	0.0	0.15656992394153532
13	119.3	206.37	Monica	0.2510082620634594	0.0	0.5389149863410954
13	119.3	206.37	Mr. Geller	0.2510082620634594	0.5	0.4727751520956456
13	119.3	206.37	Mrs. Geller	0.22177410574957357	0.0	0.49470700801338563
13	119.3	206.37	Ross	0.20362901762492894	0.0	0.46562337591373354
14	208.85	285.33	Chandler	0.41437279129250904	0.8333333333333333	0.684782717861696
14	208.85	285.33	Joey	0.24158993911948948	0.0	0.5753880872418342
14	208.85	285.33	Phoebe	0.1789002609164737	0.0	0.3712505727993235
14	208.85	285.33	Rachel	0.10397576522654964	0.0	0.2067943898461906
14	208.85	285.33	Ross	0.06116124344497818	0.0	0.13932074828412405
15	285.33	469.02	Chandler	0.09230729289864019	0.0	0.27605231356708876
15	285.33	469.02	Joey	0.10528866401666157	0.0	0.2768224876130686
15	285.33	469.02	Monica	0.26826974667258974	0.7142857142857142	0.5660236577995793
15	285.33	469.02	Mr. Geller	0.10336519877922844	0.0	0.3030345374757365
15	285.33	469.02	Mrs. Geller	0.06586512666370513	0.0	0.19000239323386164
15	285.33	469.02	Phoebe	0.032211985023048124	0.0	0.10217324925203483
15	285.33	469.02	Rachel	0.19182671505137508	0.2857142857142857	0.47746932059467556
15	285.33	469.02	Ross	0.1408652708947517	0.0	0.4005427368303748
16	475.12	649.08	Monica	0.13213030935900033	0.0	0.20168525071556243
16	475.12	649.08	Mr. Geller	0.27590226798074974	0.4666666666666667	0.6423319746730835
16	475.12	649.08	Mrs. Geller	0.15948717232323092	0.2	0.4250256530536852
16	475.12	649.08	RACHEL, MONICA, ROY, and CHIP	0.037252998246802685	0.0	0.09533896738938205
16	475.12	649.08	ROY	0.06984849860652245	0.0	0.09939265148726129
16	475.12	649.08	Rachel	0.12398178351156341	0.0	0.1989056199362485
16	475.12	649.08	Ross	0.20139696997213044	0.0	0.5545755356016898
17	649.24	650.44	Phoebe	0.0	0.0	0.0
19	659.48	670.52	Monica	0.3707848504051667	0.0	0.6216542519635868
19	659.48	670.52	Mr. Geller	0.26404600428762115	0.0	0.48263128891657797
19	659.48	670.52	Mrs. Geller	0.3651691453072121	0.0	0.616938432888012
20	677.57	680.21	Mr. Geller	0.5	0.0	0.7071067811865475
20	677.57	680.21	Mrs. Geller	0.5	0.0	0.7071067811865475
