scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
20	0.72	35.91	35.19	3	3	1.0	1	3	1.0	1.194522309903484
21	43.11	50.79	7.68	3	3	1.0	1	3	1.0	1.320585235741201
22	53.03	68.69	15.659999999999997	2	1	1.0	1	1	1.0	-0.0
23	72.93	80.93	8.0	1	0	0.0	1	0	0.0	0.0
24	90.03	97.55	7.519999999999996	1	0	0.0	1	0	0.0	0.0
25	98.43	136.89	38.45999999999998	2	1	1.0	1	1	1.0	-0.0
26	137.77	153.21	15.439999999999998	2	1	1.0	1	1	1.0	-0.0
28	171.19	308.38	137.19	3	3	1.0	1	3	1.0	1.1079591045870836
29	313.5	456.7	143.2	3	3	1.0	1	3	1.0	0.9210292985367328
31	464.2	535.359	71.15900000000005	5	10	1.0	1	8	0.8	2.4060756757888715
32	537.919	649.149	111.23000000000002	2	1	1.0	1	1	1.0	-0.0
38	649.149	713.79	64.64099999999996	4	6	1.0	1	5	0.8333333333333334	2.278265725695187
