scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
2	8.4	27.04	18.64	1	0	0.0	1	0	0.0	0.0
4	27.2	83.14	55.94	6	15	1.0	1	8	0.5333333333333333	3.1585292168013503
6	92.33	146.16	53.83	4	6	1.0	1	5	0.8333333333333334	2.119852001147177
7	147.68	168.92	21.23999999999998	4	6	1.0	1	4	0.6666666666666666	2.2234065703300105
8	168.92	181.96	13.04000000000002	2	1	1.0	1	1	1.0	-0.0
9	182.04	214.38	32.34	2	1	1.0	1	1	1.0	-0.0
10	217.26	220.86	3.6000000000000227	2	1	1.0	1	1	1.0	-0.0
11	227.48	243.8	16.32000000000002	3	3	1.0	1	3	1.0	1.5519098621652154
12	247.76	262.72	14.960000000000036	2	1	1.0	1	1	1.0	-0.0
13	269.44	287.69	18.25	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
15	298.33	368.94	70.61000000000001	2	1	1.0	1	1	1.0	-0.0
17	377.98	528.33	150.35000000000002	7	21	1.0	1	11	0.5238095238095238	3.5471016120421672
18	530.73	614.06	83.32999999999993	2	1	1.0	1	1	1.0	-0.0
19	616.86	626.3	9.43999999999994	2	1	1.0	1	1	1.0	-0.0
20	642.79	677.81	35.01999999999998	3	3	1.0	1	3	1.0	1.246577545232602
22	678.21	718.83	40.620000000000005	2	1	1.0	1	1	1.0	-0.0
