scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	7.2	44.93	37.73	4	6	1.0	1	6	1.0	2.1827036766052723
2	46.13	67.57	21.43999999999999	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
4	67.57	106.67	39.10000000000001	5	10	1.0	1	8	0.8	2.4985075302528656
5	106.67	171.15	64.48	6	15	1.0	1	11	0.7333333333333333	3.3273212043393983
6	178.17	203.6	25.430000000000007	4	6	1.0	1	5	0.8333333333333334	2.1295976791270963
7	204.4	244.03	39.629999999999995	3	3	1.0	1	2	0.6666666666666666	0.8470739041522333
8	247.87	248.99	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
9	252.51	379.39	126.88	6	15	1.0	1	12	0.8	3.317500243521807
10	381.39	430.17	48.78000000000003	4	6	1.0	1	5	0.8333333333333334	1.7673911317972413
11	430.17	459.13	28.95999999999998	5	10	1.0	1	6	0.6	2.5924210498423865
12	459.93	477.77	17.839999999999975	3	3	1.0	1	3	1.0	1.4585382252232173
13	477.77	524.679	46.90899999999999	3	3	1.0	1	3	1.0	1.3599600819942737
14	524.679	566.5	41.821000000000026	5	10	1.0	1	6	0.6	2.337008131321007
15	566.66	577.37	10.710000000000036	1	0	0.0	1	0	0.0	0.0
16	578.81	602.17	23.360000000000014	2	1	1.0	1	1	1.0	-0.0
17	605.45	651.75	46.299999999999955	3	3	1.0	1	3	1.0	1.4574191267840584
18	653.99	667.25	13.259999999999991	2	1	1.0	1	1	1.0	-0.0
