scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
21	3.84	42.74	38.900000000000006	2	1	1.0	1	1	1.0	-0.0
22	42.74	50.94	8.199999999999996	2	1	1.0	1	1	1.0	-0.0
23	50.94	57.22	6.280000000000001	2	1	1.0	1	1	1.0	-0.0
24	58.98	59.7	0.720000000000006	1	0	0.0	1	0	0.0	0.0
25	60.64	125.97	65.33	5	10	1.0	1	7	0.7	2.772754124470068
26	127.73	166.71	38.980000000000004	3	3	1.0	1	2	0.6666666666666666	1.0119152840845196
27	171.01	204.1	33.09	2	1	1.0	1	1	1.0	-0.0
28	204.1	222.86	18.76000000000002	2	1	1.0	1	1	1.0	-0.0
29	223.27	235.87	12.599999999999994	2	1	1.0	1	1	1.0	-0.0
30	235.87	298.86	62.99000000000001	4	6	1.0	1	6	1.0	2.025801405449369
31	299.34	313.42	14.080000000000041	2	1	1.0	1	1	1.0	-0.0
32	313.42	332.52	19.099999999999966	1	0	0.0	1	0	0.0	0.0
33	333.0	341.8	8.800000000000011	2	1	1.0	1	1	1.0	-0.0
34	343.8	351.46	7.659999999999968	2	1	1.0	1	1	1.0	-0.0
35	356.42	361.94	5.519999999999982	1	0	0.0	1	0	0.0	0.0
36	362.66	414.36	51.69999999999999	3	3	1.0	1	3	1.0	0.8539553596312197
37	415.08	440.93	25.850000000000023	1	0	0.0	1	0	0.0	0.0
38	446.77	492.31	45.54000000000002	2	1	1.0	1	1	1.0	-0.0
40	505.27	505.83	0.5600000000000023	1	0	0.0	1	0	0.0	0.0
41	506.79	546.18	39.38999999999993	4	6	1.0	1	4	0.6666666666666666	2.1394672979388805
42	546.74	590.8	44.059999999999945	1	0	0.0	1	0	0.0	0.0
43	590.8	644.02	53.22000000000003	2	1	1.0	1	1	1.0	-0.0
45	644.5	670.32	25.82000000000005	2	1	1.0	1	1	1.0	-0.0
