scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.68	58.87	57.19	2	1	1.0	1	1	1.0	-0.0
3	74.15	95.34	21.189999999999998	4	6	1.0	1	5	0.8333333333333334	2.1703816257511774
4	96.7	180.15	83.45	4	6	1.0	1	6	1.0	2.3215305808848155
5	195.19	284.65	89.45999999999998	3	3	1.0	1	3	1.0	0.45203283854966725
6	288.03	306.75	18.720000000000027	2	1	1.0	1	1	1.0	-0.0
7	311.47	409.13	97.65999999999997	4	6	1.0	1	5	0.8333333333333334	1.8302679218850106
9	409.13	421.05	11.920000000000016	2	1	1.0	1	1	1.0	-0.0
10	430.34	479.79	49.450000000000045	2	1	1.0	1	1	1.0	-0.0
11	479.79	563.23	83.44	2	1	1.0	1	1	1.0	-0.0
12	563.23	576.83	13.600000000000023	2	1	1.0	1	1	1.0	-0.0
13	585.39	647.56	62.16999999999996	4	6	1.0	1	4	0.6666666666666666	1.9601372437729618
14	648.68	668.61	19.930000000000064	4	6	1.0	1	5	0.8333333333333334	2.2438304647104097
15	668.61	687.65	19.039999999999964	2	1	1.0	1	1	1.0	-0.0
