scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
15	6.32	14.48	8.16	2	1	1.0	1	1	1.0	-0.0
16	15.36	160.62	145.26	4	6	1.0	1	6	1.0	2.0713754375982605
18	160.94	229.16	68.22	2	1	1.0	1	1	1.0	-0.0
19	229.16	345.81	116.65	2	1	1.0	1	1	1.0	-0.0
20	350.21	359.89	9.680000000000007	2	1	1.0	1	1	1.0	-0.0
21	359.97	475.86	115.88999999999999	5	10	1.0	1	7	0.7	2.5282686658656846
22	482.58	498.88	16.30000000000001	2	1	1.0	1	1	1.0	-0.0
23	512.4	563.57	51.17000000000007	6	15	1.0	1	9	0.6	3.30537327189453
24	572.15	592.71	20.56000000000006	2	1	1.0	1	1	1.0	-0.0
25	596.15	623.62	27.470000000000027	2	1	1.0	1	1	1.0	-0.0
28	647.21	700.56	53.34999999999991	2	1	1.0	1	1	1.0	-0.0
