scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.76	4.96	3.2	1	0	0.0	1	0	0.0	0.0
2	5.12	41.18	36.06	3	3	1.0	1	3	1.0	1.2379076667664206
3	43.02	74.0	30.979999999999997	3	3	1.0	1	3	1.0	1.2237884834075612
4	76.64	99.47	22.83	6	15	1.0	1	12	0.8	3.3623354796422684
6	99.47	135.58	36.110000000000014	2	1	1.0	1	1	1.0	-0.0
7	142.93	223.85	80.91999999999999	2	1	1.0	1	1	1.0	-0.0
8	228.97	294.59	65.61999999999998	3	3	1.0	1	3	1.0	1.5789406704789153
9	295.24	318.68	23.439999999999998	3	3	1.0	1	3	1.0	1.5007368364281988
10	332.18	458.23	126.05000000000001	2	1	1.0	1	1	1.0	-0.0
11	458.39	532.829	74.43899999999996	2	1	1.0	1	1	1.0	-0.0
12	544.749	621.23	76.481	3	3	1.0	1	2	0.6666666666666666	0.46870808484378623
13	621.23	639.87	18.639999999999986	4	6	1.0	1	5	0.8333333333333334	2.0082688399685686
14	644.33	672.47	28.139999999999986	3	3	1.0	1	3	1.0	1.0367697800335065
