scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
11	0.24	76.78	76.54	6	15	1.0	1	14	0.9333333333333333	3.389048938739916
12	83.42	86.3	2.8799999999999955	1	0	0.0	1	0	0.0	0.0
14	92.27	232.75	140.48000000000002	6	15	1.0	1	15	1.0	3.7723754451026856
15	240.99	266.74	25.75	2	1	1.0	1	1	1.0	-0.0
16	273.14	311.66	38.52000000000004	4	6	1.0	1	5	0.8333333333333334	1.7773385625095917
17	319.58	351.16	31.58000000000004	2	1	1.0	1	1	1.0	-0.0
19	362.6	370.62	8.019999999999982	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
20	377.82	385.42	7.600000000000023	3	3	1.0	1	3	1.0	1.356467233432885
21	389.82	395.4	5.579999999999984	1	0	0.0	1	0	0.0	0.0
22	405.72	451.03	45.309999999999945	5	10	1.0	1	9	0.9	2.7582215397786722
23	451.17	561.64	110.46999999999997	6	15	1.0	1	15	1.0	3.2810419268204316
24	561.8	596.15	34.35000000000002	3	3	1.0	1	3	1.0	1.4711156006044632
25	596.15	617.99	21.840000000000032	1	0	0.0	1	0	0.0	0.0
26	624.43	644.03	19.600000000000023	3	3	1.0	1	3	1.0	1.3316113358610995
28	644.03	666.63	22.600000000000023	2	1	1.0	1	1	1.0	-0.0
