scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.24	0.64	0.4	1	0	0.0	1	0	0.0	0.0
8	0.64	91.38	90.74	3	3	1.0	1	3	1.0	0.8767063984818373
10	97.54	250.8	153.26	4	6	1.0	1	6	1.0	2.010861710622059
11	254.96	316.3	61.34	5	10	1.0	1	7	0.7	2.6446415323955224
12	316.3	417.33	101.02999999999997	3	3	1.0	1	3	1.0	1.2770563002161521
13	428.96	454.8	25.840000000000032	2	1	1.0	1	1	1.0	-0.0
14	466.08	471.84	5.759999999999991	1	0	0.0	1	0	0.0	0.0
15	481.12	544.93	63.809999999999945	3	3	1.0	1	3	1.0	1.3135957859447567
16	547.57	596.19	48.620000000000005	6	15	1.0	1	7	0.4666666666666667	3.067343792001728
17	604.6	631.24	26.639999999999986	3	3	1.0	1	3	1.0	1.1652621965203243
18	636.63	661.13	24.5	2	1	1.0	1	1	1.0	-0.0
19	675.13	689.24	14.110000000000014	1	0	0.0	1	0	0.0	0.0
21	689.96	718.58	28.620000000000005	6	15	1.0	1	9	0.6	3.383678896151457
