scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.24	70.04	65.80000000000001	6	15	1.0	1	12	0.8	3.2853317939057685
3	79.0	89.24	10.239999999999995	3	3	1.0	1	3	1.0	1.4585382252232173
4	93.69	119.37	25.680000000000007	3	3	1.0	1	3	1.0	1.2388321041205128
5	121.8	156.95	35.14999999999999	6	15	1.0	1	7	0.4666666666666667	3.330663990594361
6	156.95	162.19	5.240000000000009	1	0	0.0	1	0	0.0	0.0
7	169.23	171.23	2.0	1	0	0.0	1	0	0.0	0.0
8	175.55	206.825	31.274999999999977	5	10	1.0	1	6	0.6	2.6904652845698034
9	206.825	305.83	99.005	3	3	1.0	1	2	0.6666666666666666	0.7219182210127038
10	309.35	317.32	7.96999999999997	1	0	0.0	1	0	0.0	0.0
11	317.71	366.47	48.76000000000005	4	6	1.0	1	4	0.6666666666666666	1.8126072463396468
12	367.11	383.04	15.930000000000007	4	6	1.0	1	6	1.0	2.348590563981278
13	385.2	628.38	243.18	6	15	1.0	1	9	0.6	2.6131486598970586
15	648.92	685.39	36.47000000000003	2	1	1.0	1	1	1.0	-0.0
