scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.92	106.06	104.14	4	6	1.0	1	6	1.0	2.2198641839131863
3	114.7	127.64	12.939999999999998	2	1	1.0	1	1	1.0	-0.0
4	136.36	239.79	103.42999999999998	4	6	1.0	1	5	0.8333333333333334	1.928308059164061
5	246.51	339.23	92.72000000000003	3	3	1.0	1	3	1.0	1.103996962885181
6	346.51	411.91	65.40000000000003	4	6	1.0	1	6	1.0	2.1060758584871984
7	417.35	486.69	69.33999999999997	3	3	1.0	1	2	0.6666666666666666	1.0747607061604871
8	491.649	529.42	37.77099999999996	2	1	1.0	1	1	1.0	-0.0
9	529.58	532.46	2.8799999999999955	1	0	0.0	1	0	0.0	0.0
10	534.38	590.88	56.5	3	3	1.0	1	3	1.0	1.4995493826048278
11	591.67	614.95	23.280000000000086	2	1	1.0	1	1	1.0	-0.0
12	619.03	636.21	17.180000000000064	2	1	1.0	1	1	1.0	-0.0
14	639.65	683.92	44.26999999999998	4	6	1.0	1	6	1.0	2.2863552592973506
15	688.96	711.6	22.639999999999986	4	6	1.0	1	4	0.6666666666666666	1.9900593690030588
17	718.46	733.42	14.959999999999923	3	3	1.0	1	3	1.0	1.3135957859447567
18	733.42	737.18	3.759999999999991	1	0	0.0	1	0	0.0	0.0
