turn_id	scene_id	start	end	n_sentences
0	1	3.2	3.52	1
1	1	3.6	4.04	1
2	1	4.04	4.8	1
3	1	5.04	5.44	1
4	1	5.44	5.72	1
5	1	5.72	7.52	1
6	1	7.6	8.52	1
7	1	8.52	8.8	1
8	2	8.8	14.16	1
9	2	17.28	17.68	1
10	2	17.68	18.08	1
11	2	18.08	19.12	1
12	2	20.0	21.04	1
13	2	24.16	27.09	1
14	2	29.33	30.45	1
15	2	30.77	32.29	1
16	2	32.85	35.09	1
17	2	37.01	38.65	1
18	2	38.65	41.57	1
19	2	41.57	43.97	1
20	2	45.33	46.45	1
21	2	46.61	47.41	1
22	2	48.45	51.09	1
23	2	53.42	54.62	1
24	2	56.7	57.26	1
25	2	57.82	58.62	1
26	2	58.94	60.3	1
27	2	60.86	62.14	1
28	2	62.54	63.82	1
29	2	64.22	65.5	1
30	2	66.14	67.66	3
31	2	68.78	69.66	1
32	2	69.66	70.1	1
33	2	70.1	72.14	1
34	2	72.22	73.02	1
35	2	75.58	76.18	1
36	2	76.18	76.62	1
37	2	76.62	77.58	1
38	2	77.9	81.74	1
39	2	82.44	83.32	1
40	2	83.48	84.28	1
41	2	84.28	85.48	1
42	2	87.24	88.2	1
43	2	88.2	88.76	1
44	2	88.76	89.8	1
45	2	90.76	91.72	1
46	2	91.88	92.44	1
47	2	92.52	93.0	1
48	2	99.4	100.76	1
49	2	101.0	101.72	1
50	2	105.32	105.96	1
51	2	106.12	107.4	1
52	2	107.89	109.97	1
53	2	110.13	110.65	1
54	2	110.65	112.13	1
55	2	112.13	113.81	1
56	2	114.29	117.53	1
57	2	117.53	117.77	1
58	2	117.77	118.09	1
59	2	118.09	119.81	1
60	2	121.73	122.77	1
61	2	125.09	125.45	1
62	2	125.45	125.97	1
63	4	169.23	171.05	1
64	4	171.28	172.16	1
65	4	172.16	173.28	1
66	4	174.16	174.8	1
67	4	175.44	176.4	1
68	4	176.56	177.52	1
69	4	177.52	178.56	1
70	4	180.88	182.08	1
71	4	182.08	184.0	1
72	4	184.48	185.36	1
73	4	187.28	188.68	1
74	4	188.68	192.08	1
75	4	194.32	195.84	1
76	4	196.16	196.8	1
77	4	197.65	204.13	1
78	5	207.73	209.89	1
79	5	209.97	211.57	1
80	5	211.57	211.93	1
81	5	211.93	213.25	1
82	5	214.13	215.17	1
83	5	215.17	216.13	1
84	5	216.13	219.89	1
85	5	219.89	220.61	1
86	5	220.61	221.05	1
87	5	221.05	222.13	1
88	5	222.13	223.17	1
89	5	223.17	224.05	1
90	5	226.11	226.35	1
91	5	226.35	227.71	1
92	5	227.95	231.39	1
93	5	231.39	233.79	1
94	5	234.99	237.59	1
95	5	237.59	242.43	1
96	6	244.91	246.27	1
97	6	246.27	246.99	1
98	6	246.99	247.91	1
99	6	247.91	249.43	1
100	6	249.43	250.27	1
101	7	264.86	269.26	1
102	7	270.3	271.66	1
103	7	271.74	273.26	1
104	7	275.98	276.86	1
105	7	277.36	278.88	1
106	7	278.88	284.2	1
107	7	284.2	284.48	1
108	7	284.48	285.2	1
109	7	285.44	291.4	1
110	7	291.4	291.84	1
111	7	295.04	296.56	1
112	7	297.2	298.16	1
113	7	303.69	305.53	1
114	7	305.69	306.73	1
115	7	306.81	308.25	1
116	7	308.65	309.77	1
117	7	311.61	313.37	1
118	7	315.37	316.01	1
119	7	316.01	319.21	1
120	7	319.69	320.09	1
121	7	320.17	320.97	1
122	7	321.61	322.89	1
123	7	323.69	332.55	1
124	7	332.55	334.03	1
125	7	334.35	335.39	1
126	7	337.31	338.43	1
127	7	338.43	339.47	1
128	7	340.35	341.31	1
129	7	341.79	342.75	1
130	7	344.11	345.63	1
131	7	347.23	348.47	1
132	7	348.47	349.31	1
133	7	350.19	351.15	1
134	7	352.03	356.83	1
135	7	357.23	363.43	1
136	7	363.43	368.83	1
137	7	369.23	370.35	1
138	7	372.51	372.99	1
139	7	373.15	374.67	1
140	8	383.02	385.26	1
141	8	385.42	391.26	1
142	8	393.58	395.02	1
143	8	395.1	396.3	1
144	8	396.3	396.74	1
145	8	396.74	397.22	1
146	8	397.22	398.26	1
147	8	398.26	399.34	1
148	8	399.5	401.42	1
149	8	401.42	401.9	1
150	8	401.9	402.38	1
151	8	402.38	402.7	1
152	8	402.7	406.38	1
153	8	407.66	409.98	1
154	8	412.28	412.96	1
155	8	412.96	413.28	1
156	8	413.28	417.88	1
157	8	418.04	418.92	1
158	8	419.0	421.4	1
159	8	421.96	425.4	1
160	8	427.0	428.76	1
161	8	429.48	430.6	1
162	8	431.08	432.12	1
163	8	432.28	433.32	1
164	8	433.32	433.88	1
165	8	433.88	434.76	1
166	8	436.44	436.88	1
167	8	436.88	437.2	1
168	8	437.2	438.68	1
169	8	439.09	439.97	1
170	8	441.09	443.01	1
171	8	449.01	449.73	1
172	9	449.89	450.61	1
173	9	450.69	452.21	1
174	9	452.21	453.61	1
175	9	453.61	454.29	1
176	9	454.29	454.889	1
177	9	454.889	455.33	1
178	9	455.33	456.77	1
179	9	458.93	460.93	1
180	9	462.45	463.25	1
181	9	463.49	464.37	1
182	9	464.68	466.52	1
183	9	466.52	474.16	1
184	9	474.16	474.52	1
185	9	477.24	481.0	1
186	9	481.4	482.04	1
187	9	482.76	484.44	1
188	9	484.44	485.56	1
189	9	485.56	486.92	1
190	9	487.72	488.4	1
191	9	488.4	488.76	1
192	9	488.76	489.88	1
193	9	490.96	492.4	1
194	9	494.08	495.2	1
195	10	504.32	504.72	1
196	11	514.08	515.68	1
197	11	518.69	518.89	1
198	11	518.89	520.05	1
199	11	520.45	522.29	1
200	11	525.41	526.09	1
201	11	526.09	526.89	1
202	11	526.89	528.37	2
203	11	530.45	533.01	1
204	11	533.33	535.49	1
205	11	538.21	539.17	1
206	11	539.33	539.97	1
207	11	540.85	543.32	1
208	11	543.32	547.12	1
209	11	547.12	548.0	1
210	11	548.56	550.2	1
211	11	550.2	551.84	1
212	11	551.92	552.88	1
213	11	554.96	555.4	1
214	11	555.4	555.72	1
215	11	555.72	557.44	1
216	11	557.44	558.92	1
217	11	558.92	560.0	1
218	11	560.0	562.24	1
219	11	563.28	564.64	1
220	11	566.24	569.76	1
221	11	574.85	575.17	1
222	12	578.29	579.21	1
223	12	579.21	581.25	1
224	12	581.57	582.85	1
225	12	582.93	583.73	1
226	12	584.13	586.45	1
