turn_id	scene_id	start	end	n_sentences
0	1	2.48	7.6	1
1	1	10.08	12.32	1
2	1	12.32	14.0	1
3	1	14.0	14.8	1
4	1	15.2	16.0	1
5	1	16.16	19.4	1
6	1	19.4	19.96	1
7	1	19.96	20.32	1
8	2	27.2	28.24	1
9	2	33.4	33.96	1
10	3	37.32	38.0	1
11	3	38.0	39.64	1
12	3	41.56	42.52	1
13	3	43.96	47.8	1
14	3	48.04	49.16	1
15	3	49.56	51.32	1
16	3	53.56	55.0	1
17	3	56.44	57.44	1
18	3	57.44	58.88	1
19	3	58.88	59.96	1
20	3	60.08	61.04	1
21	3	61.04	63.92	1
22	3	63.92	64.48	1
23	3	64.48	65.6	1
24	3	65.84	69.2	1
25	3	69.36	69.92	1
26	4	71.84	73.12	1
27	4	73.12	74.32	2
28	4	74.32	75.52	1
29	4	76.32	77.44	1
30	4	77.68	82.8	1
31	4	82.8	83.28	1
32	4	83.28	83.92	1
33	4	86.16	86.56	1
34	4	86.56	88.08	1
35	4	88.65	89.93	1
36	4	96.65	97.85	1
37	6	139.11	142.39	1
38	6	143.03	143.35	1
39	6	143.35	144.39	1
40	6	147.65	147.97	1
41	6	147.97	148.49	1
42	6	148.49	149.97	1
43	6	150.05	151.29	1
44	6	151.29	151.77	1
45	6	151.77	154.29	1
46	6	154.29	156.09	1
47	6	156.09	157.17	1
48	6	157.17	157.73	1
49	6	157.73	160.85	1
50	6	161.01	163.01	1
51	6	163.09	165.73	1
52	6	165.89	167.29	1
53	6	167.29	167.65	1
54	6	167.65	169.89	1
55	6	171.41	172.57	1
56	6	172.57	173.97	1
57	6	174.18	177.3	1
58	6	178.98	180.18	1
59	6	181.14	182.5	1
60	6	184.34	191.54	1
61	6	192.1	192.58	1
62	6	192.82	194.26	1
63	6	194.26	194.66	1
64	6	194.74	196.02	1
65	6	196.18	200.26	1
66	6	202.1	202.5	1
67	6	202.9	203.78	1
68	6	204.26	206.1	1
69	6	206.26	207.14	1
70	6	207.3	208.5	1
71	6	208.58	212.82	1
72	6	214.42	216.1	1
73	6	217.78	218.18	1
74	6	218.579	220.5	1
75	7	226.9	228.98	1
76	7	229.36	229.84	1
77	7	230.0	233.28	1
78	7	233.92	236.16	1
79	7	237.44	238.16	1
80	7	238.16	238.88	1
81	7	240.64	241.04	1
82	7	241.2	242.88	1
83	7	242.96	245.04	1
84	7	245.199	246.84	1
