scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
56	9	23.36	26.0	Yeah, I'll have a scotch on the rocks with a twist.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Richard	Richard	Richard	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Yeah, I’ll have a scotch…	Monica	Monica	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
56	11	30.82	32.18	You still smoking cigars?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Richard	Richard	Richard	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(moving over to the couch) Still smoking cigars?	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
56	14	42.34	43.14	That's okay.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Richard	Richard	Richard	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	No that’s, that’s okay.	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
58	27	97.23	100.31	Phoebe, you picked Joey and Ross.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | Joey | Ross		Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Phoebe! You picked Joey and Ross?! You can not have two backups!	Rachel	Rachel	partial	char_tracker_stage05		absent	0.25		medium	speaker_no_face
59	51	148.52	149.2	No wait.	Ross	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Phoebe | Rachel | Joey	Ross		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	joey|rachel|ross	present			medium	
60	52	149.2	151.28	Okay just wait you guys.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe		Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Wait you guys	Phoebe	Phoebe	present	char_tracker_stage05	rachel	absent	0.3333		low	speaker_offscreen
60	57	163.88	170.36	Oh, all right, all right, you know what?	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe		True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	joey|phoebe|rachel|ross	present			medium	
61	62	183.48	184.68	Ok, here we go.	Joey	low	scene_context_inference	0.58	dialogue	True	False	Rachel | Joey | Phoebe	Rachel	Joey	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; weak local context only.				absent	char_tracker_stage05		absent			low	speaker_no_face
61	63	184.68	185.24	That's fair.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Joey | Phoebe	Joey	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay that’s fair.	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
61	64	186.12	186.4	Good.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Joey | Phoebe	Joey	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Good!	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
61	65	186.4	186.96	Switching them up.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Rachel | Joey | Phoebe	Phoebe	Phoebe	True	medium_confidence_context_fill | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
61	66	186.96	187.36	Swear.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Rachel | Joey | Phoebe	Phoebe	Phoebe	True	scene_end_short_utterance | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	joey|rachel|ross	absent			low	speaker_offscreen
61	67	187.36	187.92	Hold up.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Rachel | Joey | Phoebe	Phoebe		True	scene_end_short_utterance | speaker_offscreen	Filled from previous same-scene context.				present	char_tracker_stage05	joey|rachel|ross	absent			low	speaker_offscreen
62	69	192.69	193.05	Left.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | Joey	Rachel	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Left	Phoebe	Phoebe	present	char_tracker_stage05	joey|rachel|ross	absent	0.0		low	speaker_offscreen
62	70	194.81	195.41	Thank you.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | Joey	Phoebe	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Left! (Rachel hands her the napkin in her left hand and they both unfold and read them.) Thank you.	Phoebe	Phoebe	present	char_tracker_stage05	joey|rachel|ross	absent	0.0		low	speaker_offscreen
62	73	200.33	200.97	Joey.	Rachel	medium	short_turn_alternation	0.7	dialogue	True	False	Rachel | Phoebe | Joey	Phoebe	Rachel	True	short_utterance_between_two_speakers	Short utterance inferred from local turn alternation.				present	char_tracker_stage05	phoebe|rachel	present			medium	
62	75	203.69	204.45	We should just switch.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe | Joey	Rachel	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	(reading) Joey! (Pause) We should just switch.	Rachel	Rachel	present	char_tracker_stage05	joey|phoebe|ross	absent	0.0		low	speaker_offscreen
