scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
23	11	44.35	44.91	Okay.	Dr. Drake Remoray	medium	scene_context_inference	0.68	dialogue	True	False	Dr. Drake Remoray | Hope	Dr. Drake Remoray		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	joey	unobserved			medium	
25	18	71.46	79.54	So, honey, this, this threesome thing, I mean, how are we even gonna start to find.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Carol		Carol	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find…	Ross	Ross	partial	char_tracker_stage05		absent	0.4444		medium	speaker_no_face
25	35	130.09	130.53	Hi.	Ross	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Carol	Ross	Ross	True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
25	36	130.53	130.97	Hi.	Ross	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Carol	Ross		True	scene_end_short_utterance | speaker_no_face	Filled from previous same-scene context.				absent	char_tracker_stage05		absent			medium	speaker_no_face
26	37	137.69	139.53	Why do I always wear that dumb hat?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Why do you always wear that dumb hat	Phoebe	Phoebe	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
26	39	142.56	143.76	Hi, Mr. And Mrs. Jones.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe	Phoebe	True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|monica|phoebe	present			medium	
26	40	143.76	144.56	Here's your paper.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe	Phoebe	True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	present			medium	
26	41	144.56	146.08	I'm sorry about your window.	Phoebe	medium	scene_context_inference	0.68	dialogue	True	False	Phoebe	Phoebe		True	medium_confidence_context_fill	Filled from previous same-scene context.				present	char_tracker_stage05	phoebe	present			medium	
27	42	146.16	152.16	Oh, hey, Pheebs.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Monica		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey, Pheebs!	Ross	Ross	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
27	43	152.16	152.64	Hey.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Monica	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey.	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
27	44	152.88	154.24	Hey, how's it going?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Monica	Phoebe	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey, how’s it going?	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
27	53	165.56	165.92	Yin yi.	Monica	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Phoebe | Monica	Monica	Monica	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|monica|phoebe	present			medium	
27	54	165.92	166.12	Honey.	Monica	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Phoebe | Monica	Monica	Monica	True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	chandler|monica|phoebe	present			medium	
