scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.32	3.24	Okay, Chandler.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Monica		Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, Chandler!	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	2	3.24	3.72	Okay.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Monica	Rachel	Rachel	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
5	35	151.79	153.51	Hey, hey, hey, hey.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Rachel | Ross | All | Monica	Phoebe	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey!	Rachel	Rachel	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
5	36	153.51	154.51	What are you guys doing later?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Rachel | Ross | All | Monica	Rachel	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	What are you guys doing later?	Ross	Ross	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
5	50	189.19	192.07	Look, come on guys, I really want this guy to like me.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Rachel | Ross | All | Monica	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	And that's yours.  (To the rest) Come on guys, I-I really want this guy to like me. It-it would really help me out if you guys were here to make me look good.	Ross	Ross	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
6	56	209.89	210.29	Wow.	Joey	medium	short_turn_alternation	0.7	dialogue	True	False	The Producer | Joey | Wayne | C.H.E.E.S.E.	The Producer	Joey	True	short_utterance_between_two_speakers | speaker_no_face	Short utterance inferred from local turn alternation.				absent	char_tracker_stage05		absent			medium	speaker_no_face
6	57	210.61	211.17	Huh?	Joey	high	scene_context_bridge	0.88	dialogue	True	False	The Producer | Joey | Wayne | C.H.E.E.S.E.	Joey	Joey	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
6	59	217.41	217.97	Ooh.	Joey	high	scene_context_bridge	0.88	reaction	True	False	The Producer | Joey | Wayne | C.H.E.E.S.E.	Joey	Joey	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
6	60	217.97	218.45	Huh.	Joey	high	scene_context_bridge	0.88	dialogue	True	False	The Producer | Joey | Wayne | C.H.E.E.S.E.	Joey	Joey	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
6	63	223.85	224.29	Okay.	Joey	high	community_transcript_match	1.0	dialogue	False	True	The Producer | Joey | Wayne | C.H.E.E.S.E.	The Producer	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
6	89	280.17	280.61	I don't know.	Joey	high	community_transcript_match	1.0	dialogue	False	True	The Producer | Joey | Wayne | C.H.E.E.S.E.	Joey	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i'm sorry it just i don't know	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
6	90	280.61	282.13	It doesn't really look like it can do anything.	Joey	high	community_transcript_match	1.0	dialogue	False	True	The Producer | Joey | Wayne | C.H.E.E.S.E.	Joey	Wayne	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I’m sorry, it just—I don’t know it doesn’t really look like it can do anything.	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
7	94	300.61	302.21	It's great to meet you, Paul.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Elizabeth | Ross | Paul	Elizabeth	Paul	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	It-it’s great to meet you Paul.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
