scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	2.72	4.72	I can't believe you would actually say that.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe		Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I can't believe you would actually say that	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	2	5.52	8.0	I would much rather be Mr. Peanut than Mr. Salty.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Chandler	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I can't believe you would actually say that. I would much rather be Mr. Peanut than Mr. Salty.	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	9	24.08	24.88	Oh, my God.	Monica	low	scene_context_inference	0.58	dialogue	True	False	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Ross	Monica	True	two_sided_context_ambiguous | speaker_no_face	No direct transcript match; weak local context only.				absent	char_tracker_stage05		absent			low	speaker_no_face
1	10	25.2	25.535	Oh, my God.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Monica	Monica	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	11	25.535	25.89	Oh, my God.	Monica	high	scene_context_bridge	0.88	dialogue	True	False	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Monica	Monica	True	speaker_no_face	Same speaker appears on both sides within the same scene.				absent	char_tracker_stage05		absent			medium	speaker_no_face
1	12	25.89	26.89	Guys, you gotta come see this.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Monica	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	You gotta come see this	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	13	26.89	28.89	There's some creep out there with a telescope.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Monica	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(looking out of the window) Oh my God. You guys! You gotta come see this! There's some creep out there with a telescope!	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	14	31.69	32.65	I can't believe it.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Monica	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I can't believe it	Ross	Ross	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	15	32.65	34.01	He's looking right at us.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Ross	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I can't believe it! He's looking right at us!	Ross	Ross	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	16	34.25	36.33	Oh, that is so sick.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Ross	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh, that is so sick.	Rachel	Rachel	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	17	36.65	38.01	I feel violated.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Rachel	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I feel violated	Chandler	Chandler	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	18	38.49	39.69	And not in a good way.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Chandler	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I feel violated. And not in a good way.	Chandler	Chandler	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
1	19	40.41	42.17	How can people do that?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Joey | Ross | Monica | Rachel | Phoebe	Chandler	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	How can people do that	Phoebe	Phoebe	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
3	22	58.26	64.58	I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.	Chandler	Chandler	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	29	73.66	74.46	Let her know I like her?	Monica	medium	scene_context_inference	0.66	dialogue	True	False	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Monica	Monica	True	two_sided_context_ambiguous	No direct transcript match; longer line defaulted to previous speaker in same scene.				present	char_tracker_stage05	chandler|monica|phoebe	present			medium	
3	30	74.46	75.22	What do you have to say?	Monica	medium	scene_context_inference	0.66	dialogue	True	False	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Monica	Monica	True	two_sided_context_ambiguous	No direct transcript match; longer line defaulted to previous speaker in same scene.				present	char_tracker_stage05	chandler|monica|phoebe	present			medium	
3	32	78.34	79.5	It's the next day.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Monica	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	It's the next day	Chandler	Chandler	present	char_tracker_stage05	monica|phoebe	absent	0.0		low	speaker_offscreen
3	33	79.5	80.82	How needy do I want to seem?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Chandler	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Let her know I like her? What are you, insane? (The girls make disgusted noises.) It's the next day! How needy do I want to seem? (To the guys) I'm right, right?	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	34	81.37	82.57	I'm right, right?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Chandler	Joey and Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	I'm right, right	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
3	38	91.29	93.05	Come on, just do it.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Phoebe	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh, God, just do it	Phoebe	Phoebe	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
3	51	127.42	128.58	Don't everybody look at once.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Chandler	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Look look! It's Rachel and Barry. No, don't everybody look at once!	Monica	Monica	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
3	64	150.11	150.59	Oh.	Phoebe	high	community_transcript_match	1.0	reaction	False	True	Chandler | Phoebe | Monica | Joey and Ross | Joey | Ross | Rachel	Phoebe	Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
