scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	4.16	9.32	You know, Chandler, you're doing so well with this whole getting married, never gonna sleep with anyone for the rest of your life thing.	Rachel	(to Chandler) You know, Chandler. You're doing so well with this whole getting married, never gonna sleep with anyone else for the rest of your life thing. I'm telling you, it's great.	Rachel	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
1	2	9.32	10.56	I'm telling you, I think it's great.	Rachel	I'm telling you, it's great	Rachel	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
2	3	14.32	14.8	Hey.	Joey	Hey!	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
2	4	15.04	15.44	Hi.	Ross	Hi!	Ross	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
2	5	15.44	16.56	Who wants French toast?	Joey	Who wants French toast?	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		high	
2	6	16.56	17.56	Oh, I'll have some.	Ross	Oh, I’ll have some!	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
2	7	17.56	18.16	Me too.	Joey	Good, me too	Joey	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
2	8	18.32	19.48	Eggs and milk in the fridge.	Joey	Good, me too. (Tosses him the loaf.) Eggs and milk are in the fridge. Thanks.	Joey	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
2	9	19.48	19.84	Thanks.	Joey	Thanks	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
2	10	22.16	23.6	Oh, what's the matter, honey?	Chandler	What’s the matter honey?	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
2	11	23.68	25.12	Oh, my hand feels weird.	Monica	I don't know, my hand feels weird	Monica	partial	char_tracker_stage05		partial	0.3333		medium	partial_visual_presence
2	12	25.2	26.96	I guess it's because I'm engaged.	Monica	I don’t know, my hand feels weird. I guess it’s because, I’m engaged! (Shows off the ring.) How long before it starts getting annoying?	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
2	13	29.12	30.8	How long before that starts getting annoying?	Monica	How long before it starts getting annoying	Monica	present	char_tracker_stage05	chandler|monica|phoebe|rachel	present	1.0000		medium	
2	14	30.8	31.51	It starts?	Phoebe	It starts?	Phoebe	present	char_tracker_stage05	chandler|monica|phoebe|rachel	present	1.0000		high	
2	15	33.26	33.5	Yeah.	Rachel	yeah	Rachel	present	char_tracker_stage05	monica|rachel	present	1.0000		low	low_speaker_confidence
2	16	33.5	35.46	So let's actually get started on the wedding plans.	Rachel	Yeah, so let’s get started on the wedding plans!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
