scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	5.52	8.48	Hey, out of all of us, who do you think's gonna get married next?	Rachel	Hey! Out of all of us, who do you think is gonna get married next?	Rachel	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	2	11.28	12.88	Probably Monica and Chandler.	Joey	Probably Monica and Chandler.	Joey	present	char_tracker_stage05	joey	present	1.0000		high	
2	3	16.079	18.88	Hi, could I have a pack of Newport Lights, please?	Woman	(to Gunther) Hi. Could I have a pack of Newport Lights, please?	Woman	absent	char_tracker_stage05		unobserved			high	
2	4	18.88	20.92	Oh, we don't sell cigarettes.	Gunther	oh umm uh we don't sell cigarettes	Gunther	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
2	5	20.92	22.72	But they have them at the newsstand across the street.	Gunther	Oh umm, uh we don’t sell cigarettes, but they have them at the newsstand across the street. (Points.)	Gunther	absent	char_tracker_stage05		unobserved			high	
2	6	23.04	23.84	That'd be great.	Woman	That’d be great, thanks. (Gunther goes and gets them.)	Woman	absent	char_tracker_stage05		unobserved			high	
2	7	23.84	24.32	Thanks.	Woman	thanks	Woman	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
2	8	27.71	28.51	Oh, my God.	Rachel	oh my god	Rachel	present	char_tracker_stage05	rachel	present	1.0000		low	low_speaker_confidence
2	9	28.59	29.71	Melissa Warburton.	Rachel	Oh my God, Melissa Warburton	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
2	10	29.71	31.39	I don't think I have the energy for this.	Rachel	(to the gang) Oh my God, Melissa Warburton. I don’t think I have the energy for this.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
2	11	32.91	33.87	Oh, my God.	Rachel	oh my god melissa warburton	Rachel	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
2	12	34.03	34.51	Ray.	Melissa	oh my god ray	Melissa	absent	char_tracker_stage05		unobserved			low	low_speaker_confidence
2	13	34.51	35.31	Ray Green.	Melissa	(Gasps when she notices Rachel) Oh my God! Ray-ray Green?! (Screams)	Melissa	absent	char_tracker_stage05		unobserved			medium	
2	14	38.35	44.67	Melissa, you have been MIA for the past seven sorority newsletters.	Melissa	you have been m i a for the past seven sorority newsletters	Melissa	partial	char_tracker_stage05		unobserved			low	low_speaker_confidence
