scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	5.52	10.08	So the wedding caterer sent me this list of 12 appetizers and I have to narrow it down to six.	Monica	So the wedding caterer sent me this list of twelve appetizers and I have to narrow it down to six.	Monica	present	char_tracker_stage05	chandler|monica	present	0.5000		high	
1	2	10.48	10.88	Food.	Joey	Food? Uh-huh gimme! (She hands him the paper.)	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		medium	
1	3	10.96	11.76	Oh, gimme.	Joey	Uh-huh gimme	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		medium	
1	4	12.96	18.0	So did Monica tell you about this great band called the Swing Kings that we're trying to get to play for the wedding?	Chandler	So did Monica tell you about this great band called the Swing Kings that we’re trying to get to play at the wedding?	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	5	18.16	19.8	Since when are you into swing music?	Phoebe	Since when are you into swing music?	Phoebe	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		high	
1	6	19.8	21.2	Oh, since forever.	Chandler	Oh since forever	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		medium	
1	7	21.2	23.92	I used to go all over town listening to bands.	Chandler	Oh since forever! I used to go all over town listening to bands!	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	8	24.08	26.92	Taylor Gap commercial.	Chandler	Gap commercial	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
1	9	29.56	30.68	So did you book them?	Chandler	Gap commercial. (To Monica) So did you book them? Did you call?	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		medium	
1	10	30.76	31.48	Did you call?	Chandler	Did you call	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
1	11	31.8	32.44	I will.	Monica	I will.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	12	33.08	34.12	Do you want me to call?	Chandler	Do you want me to call?	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	13	34.76	35.88	No, I'll do it.	Monica	No, I'll do it	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
1	14	36.04	37.4	You just stick to your job.	Monica	No, I’ll do it. You just stick to your job.	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
1	15	37.4	38.36	What is your job?	Phoebe	What is your job?	Phoebe	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		high	
1	16	38.36	39.48	Staying out of the way.	Chandler	Staying out of the way.	Chandler	present	char_tracker_stage05	chandler|monica|phoebe	present	1.0000		high	
1	17	41.719	42.72	This is impossible.	Joey	this is impossible	Joey	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
1	18	42.72	44.84	Monica, why don't you just pick all 15?	Joey	This is impossible Monica, why don’t you just pick all 15? (Hands back the paper.)	Joey	present	char_tracker_stage05	joey	present	0.6667		high	
1	19	45.64	46.68	There were only 12.	Monica	There were only twelve.	Monica	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		medium	
1	20	47.0	47.48	Oh, yeah.	Joey	oh yeah	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		low	low_speaker_confidence
1	21	47.48	48.28	I added three.	Joey	Oh yeah, I added three.	Joey	present	char_tracker_stage05	chandler|joey|monica	present	1.0000		high	
1	22	49.72	51.48	What are peanut butter fingers?	Monica	What are peanut butter fingers?!	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
3	23	100.58	101.38	Well, hello.	Ross	Well hello	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	24	102.58	103.54	She's cute.	Ross	She's cute	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	25	104.5	106.66	Should we go try to talk to her?	Ross	(noticing a beautiful woman moving in down the street) Well hello! She’s cute! Should we uh, go try to talk to her?	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
3	26	106.98	107.38	Sure.	Chandler	Sure	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
3	27	108.18	110.1	That's one of the great things about being engaged.	Chandler	Sure! That’s one of the great things about being engaged. I’m not nervous talking to pretty girls anymore.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
3	28	110.1	112.34	I'm not nervous talking to pretty girls anymore.	Chandler	I'm not nervous talking to pretty girls anymore	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
3	29	112.61	113.49	Could you guys help me?	The Woman	Could you guys help me? (Chandler shyly exhales and looks away.)	The Woman	present	char_tracker_stage05	chandler|ross	unobserved			high	
3	30	117.17	118.93	Yeah, let me get that for you.	Ross	Uh yeah! Let me, let me get that for you.	Ross	present	char_tracker_stage05	chandler|ross	present	0.5000		high	
3	31	120.37	121.33	It's really heavy.	The Woman	It-it’s really heavy.	The Woman	present	char_tracker_stage05	ross	unobserved			high	
3	32	122.05	122.85	I got it.	Ross	I got it	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	33	127.09	130.53	So, hi, I'm Ross, and it's my friend Chandler.	Ross	(exhales) I got it. (He lifts the box and grunts under the strain.) (Calmly) So hi, I’m uh, I’m Ross and this is my friend Chandler. (He shyly waves.)	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	34	133.97	135.09	I'm Kristen.	The Woman	I-I am Kristen.	The Woman	present	char_tracker_stage05	ross	unobserved			medium	
3	35	135.73	136.89	Kristen, hi.	Ross	Kristen, hi	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	36	136.89	138.69	Are you new to the area?	Ross	Are you uh, new to the area, 'cause if you are	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	37	138.69	141.47	Cause if you are, I'd love to show you around sometimes.	Ross	Kristen, hi. Are you uh, new to the area, ‘cause if you are…I’d love to show you around sometime.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	38	141.86	143.78	I actually just moved from four blocks over.	Kristen	I…I uh, actually just moved from four blocks over.	Kristen	present	char_tracker_stage05	ross	unobserved			high	
3	39	145.14	147.62	But this block is like a whole other world.	Kristen	But-but this block is like a whole other world.	Kristen	absent	char_tracker_stage05		unobserved			high	
3	40	148.58	151.3	Actually, it does have a very interesting history.	Ross	Y'know actually it does have a very interesting history	Ross	present	char_tracker_stage05	ross	present	0.7500		medium	
3	41	152.1	156.82	This street is the first street in the city to have an underground sewer system.	Ross	Y’know actually it does have a very interesting history. Uh, this street is the first street in the city to have an underground sewer system. (Kristen crinkles her nose at that.) Before that sewage and waste would just flow right down the street. Yeah, sometimes ankle deep! (He stops when he realizes what he’s talking about.)	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	42	158.82	163.62	Before that, sewage and waste would just flow right down the street.	Ross	Before that sewage and waste would just flow right down the street	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	43	164.9	166.42	Sometimes ankle deep.	Ross	Yeah, sometimes ankle deep	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	44	168.83	169.31	Smooth.	Chandler	(To Ross) Smooth.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
3	45	171.87	172.59	Excuse me.	Kristen	(To Chandler) Excuse me? (Chandler does the shy thing again.)	Kristen	present	char_tracker_stage05	ross	unobserved			high	
3	46	175.71	178.99	Um, say, you're gonna be starving after all this moving.	Ross	Umm, say you’re gonna be starving after all this moving. What do you say I take you to dinner tonight?	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	47	179.23	181.71	Why do you say I take you to dinner tonight?	Ross	What do you say I take you to dinner tonight	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	48	182.19	182.87	I'd like that.	Kristen	Oh I’d like that.	Kristen	present	char_tracker_stage05	ross	unobserved			high	
3	49	182.87	183.389	Yeah.	Ross	Yeah?	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
3	50	183.39	183.79	Great.	Ross	Great	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
3	51	184.03	185.23	Let me take this up for you.	Ross	Great! Uh, let me take this up for you. (The box he’s holding.)	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
3	52	185.31	185.95	After you.	Kristen	After you.	Kristen	present	char_tracker_stage05	ross	unobserved			high	
3	53	185.95	186.83	Oh, no, no.	Ross	oh no no oh my god	Ross	present	char_tracker_stage05	ross	present	0.5000		low	low_speaker_confidence
3	54	186.83	187.47	After you.	Ross	Oh no-no, after you. (She grabs a chair and heads upstairs.) (When she’s gone.) Oh my God! (He drops the box and Chandler can’t pick it up.)	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
3	55	190.35	190.91	Oh, my.	Ross	Oh my God	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
4	56	200.49	202.49	Am I crazy or does this totally go?	Phoebe	(wearing a veil) Am I crazy or does this totally go?!	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
5	57	205.21	208.89	Oh, my God, you look so beautiful.	Rachel	Oh my God! You look so beautiful!	Rachel	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
5	58	209.29	210.29	Thank you, Rachel.	Phoebe	thank you rachel	Phoebe	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
5	59	210.29	211.61	But look at Monica.	Phoebe	(To Rachel) Thank you Rachel but, look at Monica!	Phoebe	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
5	60	213.77	214.49	This is it.	Monica	This is it	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
5	61	215.13	216.33	Yep, this is the one.	Monica	Yeah, this is the one	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
5	62	217.05	218.41	I can't believe I found it.	Monica	This is it. Yeah, this is the one. I can’t believe I found it!	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
6	63	219.85	221.69	Wow, you look so beautiful.	The Woman	Wow you look so beautiful! If I knew you, I’d cry.	The Woman	absent	char_tracker_stage05		unobserved			high	
6	64	221.93	223.53	If I knew you, I'd cry.	The Woman	If I knew you, I'd cry	The Woman	absent	char_tracker_stage05		unobserved			medium	
