scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	3.92	5.76	Ross, when's this comet thing start?	Monica	(looking up) Ross, when’s this comet thing start?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	2	6.0	9.12	Well, technically, it started 7 billion years ago.	Ross	Well, technically it seven billion years ago… (Well, technically you’d be able to see it for days, well nights; that is if you could see it with all of the bright lights of New York.)	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		high	
1	3	9.12	9.6	Oh, no.	All	(groaning) Oh no! Oh no! (They all start to get up a leave.)	All	present	char_tracker_stage05	joey|ross	unobserved			medium	
1	4	10.4	11.92	Okay, okay, fine.				absent	char_tracker_stage05		unknown			low	missing_speaker
1	5	11.92	12.48	I'll stop.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
1	6	12.64	13.68	No teaching.	Ross	no teaching	Ross	present	char_tracker_stage05	ross	present	1.0000		low	low_speaker_confidence
1	7	13.68	14.24	Okay?	Ross	No teaching, okay	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
1	8	14.24	17.92	We'll just watch the pretty light streaking across the sky.	Ross	Okay! Okay! Fine, I’ll stop! No teaching, okay? We’ll just watch the pretty light streaking across the sky. (Comets don’t streak across the sky, meteors do.) Okay? Who’s official name is Bapstein-King.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
1	9	17.92	18.72	Okay, okay.	All	Okay! Okay! (They start to leave again.)	All	present	char_tracker_stage05	rachel|ross	unobserved			high	
1	10	20.0	21.84	Whose official name is Bapstien.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
1	11	22.64	24.16	Okay, okay, good point.				partial	char_tracker_stage05		unknown			low	missing_speaker
1	12	26.16	26.88	There it is.	Phoebe	There it is	Phoebe	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
1	13	27.52	29.28	Oh, look at that.	Phoebe	Oh, look at that	Phoebe	present	char_tracker_stage05	phoebe	present	0.6667		medium	
1	14	29.68	31.76	Isn't Mother Nature amazing?	Phoebe	(looking up) There it is! Oh, look at that! Isn’t Mother Nature amazing?	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
1	15	34.62	35.5	That's a plane.	Chandler	(looking up with her) That’s a plane!	Chandler	present	char_tracker_stage05	chandler|phoebe	present	1.0000		high	
1	16	37.18	38.06	Well, all right.	Phoebe	Well, all right	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
1	17	38.38	41.38	1700 bags of peanuts flying that high?	Phoebe	Well, all right. 1700 bags of peanuts flying that high, that’s pretty amazing too.	Phoebe	present	char_tracker_stage05	chandler|phoebe	present	1.0000		medium	
1	18	41.38	42.62	That's pretty amazing too.	Phoebe	well all right that's pretty amazing too	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		low	low_speaker_confidence
1	19	44.78	47.02	Hey, I wonder if you can see my apartment from up here.	Tag	Hey, I wonder if you can see my apartment from up here.	Tag	present	char_tracker_stage05	rachel	unobserved			high	
1	20	47.02	47.38	No.	Rachel	No	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
1	21	47.38	48.22	No, you can't.	Rachel	No. No, you can’t.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
1	22	50.06	50.46	What?	Tag	What?	Tag	present	char_tracker_stage05	rachel	unobserved			high	
1	23	51.18	51.9	I don't know.	Rachel	Oh I don’t-I don’t know.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
