scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	4.56	8.4	Okay, she is the star of the play and she is my girlfriend.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross		Chandler	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, she is the star of the play. And she is my girlfriend! I get to have sex with the star of the play!	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	2	8.4	10.4	I get to have sex with the star of the play.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross	Chandler	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i get to have sex with the star of the play	Chandler	Chandler	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
1	3	11.6	12.96	People can hear you.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	People can hear you.	Ross	Ross	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	4	13.28	14.0	I know.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler | Ross	Ross		False		Speaker agrees with available community-transcript mapping.	I know!!	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
2	5	22.64	24.08	Wow, she looks great, doesn't she?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Chandler			False		Speaker agrees with available community-transcript mapping.	Wow! She looks great. Doesn’t she?	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
3	6	26.63	26.95	Hi.	Kathy's Co-Star	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler		Kathy	False		Speaker agrees with available community-transcript mapping.	Hi!	Kathy's Co-Star	Kathy's Co-Star	present	char_tracker_stage05	chandler|ross	unobserved			high	
3	7	27.43	27.91	Hi.	Kathy	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Kathy's Co-Star	Ross	False		Speaker agrees with available community-transcript mapping.	Hi!	Kathy	Kathy	present	char_tracker_stage05	chandler|ross	unobserved			high	
3	8	28.23	29.83	That is one good looking man.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Kathy	Chandler	False		Speaker agrees with available community-transcript mapping.	That is one good looking man!	Ross	Ross	present	char_tracker_stage05	chandler|ross	present	1.0		high	
3	9	32.39	36.71	Is it just me or can you actually see his abs through his overcoat?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Ross	Kathy's Co-Star	False		Speaker agrees with available community-transcript mapping.	Is it just me, or can you actually see his abs through his overcoat?!	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
3	10	38.71	41.19	So you've been doing this long?	Kathy's Co-Star	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Chandler	Kathy	False		Speaker agrees with available community-transcript mapping.	Sooo, you’ve been doing this long?	Kathy's Co-Star	Kathy's Co-Star	present	char_tracker_stage05	chandler|ross	unobserved			high	
3	11	41.59	43.11	No, you're my first.	Kathy	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Kathy's Co-Star	Kathy	False		Speaker agrees with available community-transcript mapping.	No, you're my first	Kathy	Kathy	present	char_tracker_stage05	chandler|ross	unobserved			high	
3	12	43.67	45.03	Put the money on the table.	Kathy	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy | Ross | Chandler	Kathy		False		Speaker agrees with available community-transcript mapping.	No, you’re my first. Put the money on the table.	Kathy	Kathy	present	char_tracker_stage05	chandler|ross	unobserved			high	
4	13	47.75	48.47	Oh, yeah.	Kathy's Co-Star	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy		Kathy's Co-Star	False		Speaker agrees with available community-transcript mapping.	Oh, yeah	Kathy's Co-Star	Kathy's Co-Star	present	char_tracker_stage05	chandler|ross	unobserved			high	
4	14	49.83	50.79	Ooh, that's nice.	Kathy's Co-Star	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy	Kathy's Co-Star	Kathy's Co-Star	False		Speaker agrees with available community-transcript mapping.	Oh, yeah! Ooh, that’s nice. (They start making out harder.)	Kathy's Co-Star	Kathy's Co-Star	present	char_tracker_stage05	chandler|ross	unobserved			high	
4	15	54.6	61.08	Dude, is that an expensive blouse?	Kathy's Co-Star	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy	Kathy's Co-Star	Kathy	False		Speaker agrees with available community-transcript mapping.	Is that an expensive blouse?	Kathy's Co-Star	Kathy's Co-Star	present	char_tracker_stage05	chandler|ross	unobserved			high	
4	16	61.16	62.52	If you want it to be.	Kathy	high	community_transcript_match	1.0	dialogue	False	True	Kathy's Co-Star | Kathy	Kathy's Co-Star		False		Speaker agrees with available community-transcript mapping.	If you want it to be.	Kathy	Kathy	present	char_tracker_stage05	chandler|ross	unobserved			high	
5	17	67.64	69.16	Here's your girlfriend's button.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross			False		Speaker agrees with available community-transcript mapping.	Here’s your girlfriend’s button. (Holding the button.)	Ross	Ross	present	char_tracker_stage05	chandler|ross	present	1.0		high	
7	18	82.37	86.29	Oh, hey Mon, do you still have like your old blouses and dresses from high school?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Monica		Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Oh, hey, Mon, do you still have your like old blouses and dresses from high school?	Phoebe	Phoebe	partial	char_tracker_stage05		absent	0.0		medium	speaker_no_face
7	19	86.93	88.93	Yeah, I think I have some around here somewhere.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Monica	Phoebe	Monica	False		Speaker agrees with available community-transcript mapping.	Yeah, I think I have some around here somewhere. Why?	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
7	20	88.93	89.25	Why?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Monica	Monica	Phoebe	False		Speaker agrees with available community-transcript mapping.	Why	Monica	Monica	present	char_tracker_stage05	monica|phoebe	present	1.0		high	
7	21	89.33	91.41	Well, it's just maternity clothes are so expensive.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Phoebe | Monica	Monica		False		Speaker agrees with available community-transcript mapping.	Well, it’s just that maternity clothes are so expensive.	Phoebe	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0		high	
8	22	94.37	97.25	Hey Rach, I made a pile of your stuff on this side of the room.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey		Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just…(Rachel grunts and throws her purse at it)…throw your purses at it.	Monica	Monica	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
8	23	97.33	101.49	If you could just throw your purses at it.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Rachel	False		Speaker agrees with available community-transcript mapping.	If you could just	Monica	Monica	present	char_tracker_stage05	monica	present	0.8		high	
8	24	102.77	104.93	Bloomingdale's eliminated my department.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	Bloomingdale’s eliminated my department. (Phoebe gasps)	Rachel	Rachel	present	char_tracker_stage05	rachel	present	1.0		high	
8	25	106.12	107.72	Oh my God, are you out of a job?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Rachel	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Oh my God, are you out of a job?	Monica	Monica	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
8	26	107.8	112.2	No, but they stuck me in personal shopping, which is just a huge step down.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Phoebe	False		Speaker agrees with available community-transcript mapping.	No, but they stuck me in personal shopping. Which is just a huge step down!	Rachel	Rachel	present	char_tracker_stage05	rachel	present	0.6667		high	
8	27	112.44	113.44	Personal shopping?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Rachel	Phoebe	False		Speaker agrees with available community-transcript mapping.	personal shopping	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
8	28	113.44	117.88	What is that like where you walk around with snooty rich people and tell them what to buy?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Phoebe	Rachel	False		Speaker agrees with available community-transcript mapping.	Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
8	29	118.44	119.16	Uh huh.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Phoebe	Phoebe	False		Speaker agrees with available community-transcript mapping.	Uh-huh.	Rachel	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
8	30	119.56	120.44	That sounds great.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Rachel	Joey	False		Speaker agrees with available community-transcript mapping.	That sounds great!	Phoebe	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	1.0		high	
8	31	122.92	126.44	Hey, um, excuse me.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Phoebe	Monica	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	(entering) Hey! (Goes to the fridge.)	Joey	Joey	partial	char_tracker_stage05		absent	0.2		medium	speaker_no_face
8	32	126.68	127.96	We switched apartments.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Joey	Monica	False		Speaker agrees with available community-transcript mapping.	Umm, excuse me, we switched apartments. You can’t eat are food anymore, that-that gravy train had ended.	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
8	33	128.12	129.56	You can't eat our food anymore.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	You can't eat are food anymore, that-that gravy train had ended	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
8	34	129.56	131.0	That gravy train has ended.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Joey	False		Speaker agrees with available community-transcript mapping.	that that gravy train had ended	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
8	35	131.5	132.22	There's gravy?	Joey	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	(Holding a turkey leg) There’s gravy?	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
8	36	133.9	137.1	If you have the big apartment, then you have to deal with people coming over all the time.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Joey	Monica	False		Speaker agrees with available community-transcript mapping.	If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that’s your department now. (She takes back the turkey leg)	Monica	Monica	present	char_tracker_stage05	monica	present	0.8		high	
8	37	137.34	138.82	That fridge has got to be stocked.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica	Monica	False		Speaker agrees with available community-transcript mapping.	That fridge has got to be stocked, okay, that's your department now	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
8	38	138.82	140.62	Okay, that's your apartment now.	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Rachel | Phoebe | Joey	Monica		False		Speaker agrees with available community-transcript mapping.	okay that's your department now	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
9	39	144.46	145.26	What are you doing?	Monica	high	community_transcript_match	1.0	dialogue	False	True	Monica | Joey		Joey	False		Speaker agrees with available community-transcript mapping.	What are you doing?	Monica	Monica	present	char_tracker_stage05	monica	present	1.0		high	
9	40	145.34	146.94	I think I left a donut up here.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Monica | Joey	Monica		True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I think I left a donut up here.	Joey	Joey	present	char_tracker_stage05	monica	absent	0.0		low	speaker_offscreen
10	41	151.82	152.3	Hey.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey!	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
10	42	152.54	152.98	Hey.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Ross	Joey	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey!	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
10	43	152.98	153.42	Hey.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Phoebe	Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Hey!	Joey	Joey	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
10	44	153.66	155.42	Oh, how was Kathy's play?	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Joey	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Ooh! How was Kathy’s play?	Phoebe	Phoebe	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
10	45	155.74	160.94	Well, Kathy gets half naked and simulates sex with a real good looking guy.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Phoebe	Chandler	False		Speaker agrees with available community-transcript mapping.	Well, Kathy gets half-naked and simulates sex with a real good lookin’ guy.	Ross	Ross	present	char_tracker_stage05	ross	present	0.6667		high	
10	46	161.92	167.44	It was like somebody literally wrote down my worst nightmare and then charged me $32 to see it.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Ross	Phoebe	False		Speaker agrees with available community-transcript mapping.	Yeah, it’s like someone literally wrote down my worst nightmare and then charged me $32 to see it!	Chandler	Chandler	present	char_tracker_stage05	chandler	present	1.0		high	
10	47	169.12	170.56	That's a good idea for a business.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	That’s a good idea for a business!	Phoebe	Phoebe	present	char_tracker_stage05	phoebe	present	1.0		high	
10	48	171.36	172.92	I'm totally screwed, okay?	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Joey | Chandler	Phoebe	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	I'm totally screwed	Chandler	Chandler	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
