scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
35	5	3.32	3.92	Okay.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Phoebe	Phoebe	Phoebe	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Okay?	Rachel	Rachel	present	char_tracker_stage05	phoebe	absent	0.0		low	speaker_offscreen
36	12	19.44	20.0	Anything?	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross | Phoebe		Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Anything?	Rachel	Rachel	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
36	13	20.48	20.88	No.	Ross	medium	short_turn_alternation	0.7	dialogue	True	False	Rachel | Ross | Phoebe	Rachel	Ross	True	short_utterance_between_two_speakers | speaker_no_face	Short utterance inferred from local turn alternation.				absent	char_tracker_stage05		absent			medium	speaker_no_face
36	14	20.88	22.48	I talked to Joey on the set.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross | Phoebe	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	i talked to joey on the set	Ross	Ross	partial	char_tracker_stage05		absent	0.3333		medium	speaker_no_face
36	20	34.39	35.95	All right, we've got to tell her that he's gone.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross | Phoebe	Ross	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	All right, we’ve got to tell her he’s gone. (Starts to leave.)	Rachel	Rachel	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
36	30	53.99	54.47	Okay.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Ross | Phoebe	Rachel		True	speaker_no_face	Speaker agrees with available community-transcript mapping.	okay	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
37	31	54.47	55.27	Wish me luck.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Rachel		Phoebe	True	speaker_no_face	Speaker agrees with available community-transcript mapping.	Okay, wish me luck.	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
37	32	55.27	56.71	Okay, I'm going with you.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Rachel	Ross	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	Okay. I’m going with you.	Phoebe	Phoebe	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
37	45	77.33	77.85	I don't.	Rachel	low	scene_context_inference	0.58	dialogue	True	False	Ross | Phoebe | Rachel	Phoebe	Rachel	True	two_sided_context_ambiguous | low_speaker_confidence	No direct transcript match; weak local context only.				present	char_tracker_stage05	phoebe|rachel|ross	present			low	low_speaker_confidence
37	47	78.89	79.81	All right, good luck.	Phoebe	high	community_transcript_match	1.0	dialogue	False	True	Ross | Phoebe | Rachel	Rachel	Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping.	All right. Good luck.	Phoebe	Phoebe	present	char_tracker_stage05	rachel	absent	0.0		low	speaker_offscreen
