scene_id	scene_desc	start	end	shot_ids
11	Amanda's apartment, Ross is arriving with Ben.	0.16	55.26	2,3,4,7,8,9,13,15,16,17,20
12	A street, Chandler is buying a newspaper and notices Kathy running by.	60.22	71.99	22,23,24,25,26
13	Monica and Rachel's, Ross is telling Monica about his new baby sitting job.	81.19	86.07	28,29
14	Phoebe runs into the kitchen with wet hair, opens the window, and sticks her head outside.	91.02	139.03	31,32,33,34,35,36,38,39,40,42
15	Joey and Kathy enter, laughing	142.15	161.15	43,44,45,46,47,48
16	Everyone groans except for Kathy, who is thrilled.	161.15	189.94	48,50,51,52,53,55
17	Chandler and Joey's, Chandler is playing Hide-and-Go-Seek with the chick and the duck.	195.06	251.57	57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
18	Monica and Rachel's, Monica is lying on the sofa sick. She's about to sneeze and grabs a pillow off the couch and sneezes on it.	261.92	263.04	74
19	Rachel enters, returning from a date with Josh, and when they get the door open, Rachel turns and passionately kisses Josh.	267.60	357.60	76,77,78,79,81,83,84,85,86,88,89,90,92,93,94,95,96,97,98,99
21	A nightclub, Chandler is having dinner with Kathy and Joey.	357.60	450.94	99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,119
22	Monica and Rachel's, Monica and Rachel are there. Rachel is finished taking Monica's temperature.	455.50	541.68	120,121,124,125,126,127,128,129,130,132,133,134,135,136,137,138,139,140,141,144
23	Ross starts laughing	541.68	568.82	144,145,147,148,149
25	Central Perk, Phoebe is there with her guitar.	576.50	611.89	151,153,154,155,156,157,158
27	Chandler and Joey's, Chandler is watching TV as Joey and Kathy are laughing in Joey's bedroom. They get to be pretty loud so Chandler turns the TV way up.	616.29	622.29	160,162
28	Monica and Rachel's, Monica, with a blanket draped over her shoulders, opens the door to a similarly clad Chandler.	631.25	632.69	163
31	Central Perk, Phoebe is singing, with everyone else present.	645.17	654.93	166
32	applause	658.93	689.47	168,169,170,171,172,173,174,175
