scene_id	scene_desc	start	end	shot_ids
11	Central Perk, Phoebe is entering, Monica and Rachel are talking on the couch.	0.40	41.13	1,2,3,4,5,6,7,9
12	Chandler and Joey's, Joey is trying to figure out what to do.	44.01	203.40	10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49
13	Monica and Rachel's, Monica and Rachel are cautiously serving Phoebe some tea.	211.08	272.59	51,53,54,55,56,57,58,60,61,62,63,64
14	Chandler’s office, the guys are there waiting to ambush the stripper.	273.23	289.65	64,66,67,68,69,70
15	There’s a knock on the door.	291.89	353.80	71,72,73,74,76,78,80,81,82,83,84,86,87,88,89,90,91,92
16	Chandler and Joey's, the guys are now trying to figure out what next to do, since their plan with the stripper backfired on them.	354.12	361.99	92,93
17	Monica and Rachel's, Phoebe is recovering from her false labor.	376.79	502.18	96,97,98,99,100,101,102,103,104,105,106,107,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
18	The Animal Hospital, the guys have taken the duck in to remove the ring. Joey is pacing around like an expectant father.	506.50	555.36	130,131,132,133,134
19	With that we go into a little flashback about the guys’ memories of the duck. The first one is Joey playing with him in the bathtub and drying him off. Then it’s Chandler sitting on his couch after they moved into the girls apartment, and Chandler reading to him in bed, and him watching Baywatch when all they had was the canoe and the duck was in a bucket of water. Then we see Ross eating some cereal and the duck watching him. He takes a lamp and moves the duck off of the table. Then it’s Chandler shooing them out of the bathroom in the girls’ apartment, Joey revealing their disco cubby hole in the entertainment-center, then Chandler playing Hide-and-Go-Seek with them, and it’s concluded with various scenes with the duck flapping it’s wings. And the guys staring into the distance in remembrance of the duck.	559.84	631.99	137,138,139,141,142,143,144,145,146,147,148,150,151,152,153,154,155,156,157
22	Central Perk. Monica and Ross are at the counter getting some coffee.	641.84	662.32	160,161
23	Monica walks over to the couch.	663.52	683.60	161,162
