scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Joey and Chandler are sitting and talking.	3.68	106.47	1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27
3	Ross’s apartment, Emily slowly and quietly walks out of Ross' room while Ross is sitting at his table addressing invitations..	118.38	191.17	27,28,29,30,31,32,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49
5	Central Perk, Ross is complaining about Carol.	196.29	200.53	51
6	ENTER RACHEL IN A WET WEDDING DRESS. SHE STARTS TO SEARCH AROUND THE ROOM	205.73	213.89	51,52,53,54
7	cut to later	216.21	227.09	55,56,58,59,60
10	Monica and Rachel's, Ross and Rachel are finishing up some cookies.	230.13	266.54	61,63,64,65,66,68,69,70,71,72
12	Monica and Rachel's, Ross and Rachel are talking about passion.	269.73	278.45	74,75,76,77,78
13	Ross gets up, pleased with himself and starts to walk past Joey.	289.33	290.69	80
15	Monica and Rachel's balcony, Ross is about to be attacked by Paulo's cat.	293.25	319.23	82,83,84,85,86,88
16	Inside. Monica, Joey and Phoebe are singing while outside, Ross and Rachel are trying to get the cat off of Ross' shoulder.	321.95	326.27	91
18	The Laundromat, Rachel is fighting with that old, annoying woman for a cart.	332.17	336.17	92
19	She thinks it over, and then walks away.	342.41	349.45	94,95
20	Rachel stands up and kisses Ross. He is stunned. A moment of silence follows.	356.26	363.66	96,97
22	Central Perk, I'm sure you've guessed, it's the famous fight scene between Ross and Rachel.	363.66	375.34	97,99,100,101,102
23	cut to later	375.34	383.56	102,103,104,105
24	cut to later	383.56	444.43	105,107,113,114,115
30	Monica and Rachel's, Ross and Rachel are arguing.	444.67	484.02	115,116,117,118,119,120,121,122,123,124,125,126,127,128
33	Ross's apartment, Ross is hurrying Chloe out the door.	489.43	500.23	130,131,132
34	cut to later	501.11	520.65	132,133,134,135
37	Monica and Rachel's, Rachel has just found out about Chloe and is screaming at Ross.  The rest of the gang is trapped in Monica's bedroom.	524.17	531.49	137,138,139,140,141
38	Cut to Monica's bedroom	531.49	531.93	141
39	Cut to Living Room	536.49	537.93	143,144
40	Cut to Monica's bedroom	538.09	539.05	145
41	Cut to Living Room	541.37	547.91	147,148,149,150
42	Cut to Monica's bedroom	548.07	549.59	150
43	Cut to Living Room	551.99	552.87	151
45	Cut to Living Room	553.11	586.21	152,153,154,156,157,158,159
48	Rachel's bedroom, Rachel, entering selfish mode, is thanking Ross for wrongly taking the entire blame of the breakup; as if she had absolutely nothing to do with it.	587.81	597.33	159,160
52	The hallway, Rachel is convincing Ross that Emily is good for him.	609.15	648.68	164,165,166,167,168,169,170
