scene_id	scene_desc	start	end	shot_ids
1	A Theatre, Chandler and Ross are there to watch the premiere of Kathy’s play.	0.08	3.44	1
21	Rachel laughs hysterically for no reason.	3.76	28.28	1,3,4,5,6,7,8
22	Chandler comes back, obviously drunk, and trips over the steps.	30.76	88.49	9,10,11,12,14,15,17,18,19,21
23	The hallway between the apartments, Monica is lugging one of those floor polishing machines through the hallway. Rachel comes up the steps and stops when she sees Monica.	103.05	114.79	24,25,27,28,29
24	Cut to inside the apartment.	115.11	174.27	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,47
25	Phoebe looks at him, and then giggles and looks away.	174.27	245.90	47,48,49,50,51,52,53,55,56,57,58,59,60,61,62
26	We hear a noise coming from Monica and Rachel’s apartment.	248.52	249.48	63
28	Monica and Rachel's, erm, Chandler and Joey's, Ross, Joey, and Phoebe are watching a movie as Chandler comes in from his bedroom.	263.56	315.88	64,65,66,67,68,69,70,71,73,74,75,76,77
29	Bloomingdale’s, Rachel’s new job, she is waiting for Joshua and practising how to ask him out.	316.76	416.46	78,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
31	Kathy’s apartment, Chandler is knocking on the door.	416.78	459.59	95,96,97,99,102,103,104
32	Monica and Rachel's, erm, Chandler and Joey's, Joey is debriefing Rachel on her rejection earlier that day and telling her what she should’ve done. Ross and Phoebe are watching.	465.51	496.66	105,106,107,108,109,110,112,113,114
33	They all go over to her apartment.	501.06	508.42	116
34	She has cleaned it, completely redecorated it, removed the carpet, and polished the floor.	508.50	540.03	116,117,118,119,120,121,122,123,124
35	Chandler returns.	542.91	603.29	126,127,129,130,132,133,134,135,136,137
38	Bloomingdale’s, Rachel is sitting at her desk as Mr. Waltham comes in.	609.78	653.47	137,138,139,140,141,142,144
