scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Joey and Chandler are sitting and talking.	7.68	23.40	2,3,4
54	Monica and Rachel's, Joey, Monica, and Phoebe are opening their invitations.	23.40	60.91	4,5,6,7,8,9,10,11,12,13
55	Rachel starts going through her mail, and come across her invitation.	67.15	110.43	14,15,16,17,18,19,21,22,23,25,26
58	Monica and Rachel's, it's Rachel birthday party and Chandler is about to spill the beans.	114.05	149.02	26,27,28,29,30,31,32,33,34,35
59	Everyone looks at him. He realizes he just spilled the beans about Ross's crush on Rachel.	151.18	169.98	36,39,40,41,42,43
61	The airport, Ross is about to walk off of the plane with Julie.	174.36	175.00	45
63	Monica and Rachel's, Ross is introducing Julie to the gang.	175.40	190.92	46,47,48,49,51,52
65	Monica and Rachel's, Ross is trying to hang up on Julie.	193.88	228.38	54,55,56,57,58
67	Scene, A Restaurant, Rachel is on her date, drunk, and is leaving that answering machine message.	229.18	254.69	58,59,61,62,63
69	Scene, Monica and Rachel's, the next morning, Ross is checking his messages.	257.73	261.85	65,66
70	Rachel comes out of her room, suddenly she remembers leaving the message.	261.85	297.48	66,67,68,69,70,71
71	cut to later in the same scene	299.08	300.52	72,73
73	Chandler and Joey's, Ross has just broken up with Julie and is about to get with Rachel.	302.04	316.03	74,75,76,77
76	The Auditorium, Ross and Rachel are about to... you know.	322.19	334.67	78,79,80
77	They kiss and start undressing. As Rachel tries to pull off Ross's tie she catches it in his mouth. Then they roll across the fur rug.	362.17	371.51	84,85
79	Central Perk, Ross is trying to prevent Gunther from spilling the beans.	375.19	383.35	86,87
82	The beachhouse, Ross and Rachel are argueing about the breakup.	390.95	403.46	88,90,91,92,93
83	cut to later	403.46	413.94	93,94,95,96
86	Monica and Rachel's, Rachel and Ross are finally breaking up for good, or is it?	413.94	431.91	96,100,101
87	cut to later	433.91	456.23	102,103,105
91	Monica and Rachel's, the gang is watching the Prom Video and Rachel is about to make her entrance on the video.  The italics are portions of the prom video.	456.23	481.60	105,106,107,108,109,111,112,114,115
92	cut to later	483.60	495.44	116,117,119
93	cut to later	497.68	509.44	121,122
94	cut to later	510.00	566.19	122,123,124,125,126,130
95	Rachel, seeing what he did for her, gets up, walks across the room, and kisses Ross	566.35	578.19	130,132
96	Cut back to the present, Rachel has made her decision.	579.87	619.97	133,134,135,136,139,140
98	Central Perk, Chandler, Joey, and Phoebe are reading a book about things to do whilst in London.	625.41	655.73	142,143,144,145,146,147,148,150
