scene_id	scene_desc	start	end	shot_ids
19	Museum cafeteria. There are three tables. Joey is sitting at an end table with 2 other guys wearing the same blue blazer. The table in the middle is empty. The table on the other side is filled with guys in white coats. A woman with a blue blazer enters the cafeteria and starts to sit down next to Joey.	0.96	12.80	1,2,3,4
20	Ross enters the cafeteria wearing his white lab coat and goes to the table with the other scientists.	13.44	20.88	4,5,6
21	Rhonda looks knowingly at Joey. Another girl in a green shirt comes to sit in what was Ross's saved seat.	20.88	31.42	6,9,11
22	Monica's living room. Monica and Rachel are sitting on the couch. Joey is eating at the kitchen table.	40.46	122.51	14,15,16,17,18,19,20,21,22,23,26,27,28,29,31
23	Later, in Monica's apartment. Monica, Rachel and Phoebe are sitting on the couch. Phoebe is playing with the puppy.	123.15	342.03	31,32,33,34,35,36,37,38,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,68,70,71,72,73,74,75,76,78,79,80,81,82,83,84,85,86,88,89,90,91,94
25	Museum cafeteria. Once again, the scientists and tour guides are segregated. Joey is eating with the other tour guides. Ross enters and slowly walks towards his usual scientist table. For simplicity, I'll refer to the various people as Scientists or Tour Guides.	360.73	492.66	98,100,101,102,103,104,105,106,107,108,109,110,111,113,114,115,116,117,118,119,121,122
26	Joey and Ross look stunned.	498.10	509.92	123,125,126,127
27	Central Perk. Rachel, Monica, and Phoebe are on the couch. Phoebe is holding the puppy.	515.68	558.89	129,130,131,132,133,134,135,136,138
28	Frank Jr. and Alice enter	558.97	648.09	138,139,140,141,142,143,144,145,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
29	Phoebe's mom enters	648.97	671.83	164,165,166,167,168,169
31	Monica's kitchen. Monica and Rachel are sitting at the kitchen table.	676.79	695.43	172,173,174,175,176,177,178,179
32	Kathy enters, hair disheveled, shirt buttoned up in the wrong holes. She kneels by Monica's chair and hugs her.	700.17	705.69	180,181,182
