scene_id	scene_desc	start	end	shot_ids
1	Central Perk. Alice, Frank Jr., and Phoebe are sitting on the couch. Phoebe is examining Alice's ring.	2.24	34.62	1,2,3,4,5,6,7,8,9
2	They all laugh and have a group hug. As they break away from the hug, Alice and Frank Jr. have a passionate kiss. Phoebe just watches them.	34.62	43.18	9,10
3	Frank Jr. and Alice stop kissing.	45.34	83.21	11,12,13,14,15,16,17
4	Phoebe just stares at them for a moment with a bewildered smile on her face.	88.63	149.23	18,19,20,21,23,24,25,26,28,31
6	Monica's apartment. Chandler, Monica and Rachel are playing cards around the living room table. Joey and Ross enter.	149.23	207.51	31,33,34,35,36,37,38,40,41,42,43,44,45,46,47
7	Phoebe enters.	209.27	231.41	48,49,50,51,52,54,55,56
8	They all look at Joey.	235.81	325.00	58,59,60,61,62,64,65,66,67,68,69,70,71,72,73,74
9	Central Perk. Chandler and Kathy are kissing by the front doors. Rachel, Monica and Ross are watching them from the couches.	325.24	340.21	74,75
10	Chandler struts to the couches as they all watch him	340.45	364.67	76,77,78,79,81,82,83
11	Monica and Rachel look at him.	364.67	368.67	83
12	Monica and Rachel look at him with newfound respect.	369.07	384.28	84,85,87,88,89
13	"Ross gives Rachel a smug, ""I told you so"" look. Rachel glares at him and gives him that 2-fisted gesture that represents the finger. Ross, in turn, looks shocked."	389.80	411.52	93,94,95,96,97,98,100
14	Monica and Rachel have been trying not to laugh during this exchange.	411.52	452.25	100,101,103,105,107,108,109,110,111,112
15	Museum of Natural History. Joey is giving a tour to a bunch of school kids.	452.25	470.05	112,113,114,115
16	The same kid is about to say something but Joey warns him not to say anything by pointing at him. Joey looks to his right and sees Ross, in a large glass display, working with his back to the group.	474.31	489.51	116,117,118,119,120
17	"Phoebe's mother's house. Phoebe's mother (hereby referred to as ""Mom"") is working on some pottery when there's a knock on the door."	494.95	628.91	122,123,124,125,126,127,128,129,130,131,132,133,134,135,137,138,139,140,141,142,144,145,146,148,149,150,151,152,153
18	A timer goes off.	632.03	634.43	154
19	Museum cafeteria. There are three tables. Joey is sitting at an end table with 2 other guys wearing the same blue blazer. The table in the middle is empty. The table on the other side is filled with guys in white coats. A woman with a blue blazer enters the cafeteria and starts to sit down next to Joey.	640.90	713.29	155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,173,174,175,176,177
