scene_id	scene_desc	start	end	shot_ids
1	Outside Central Perk, Monica and Phoebe are showing everyone the van they bought for the catering business. It’s an old Dodge van, that has a cartoon woman riding on a dragon painted on the side of it.	5.20	13.36	2,3
2	They open their eyes and are stunned at the van.	17.28	49.34	6,7,8,10,11,12,13,14,16
4	Monica and Rachel's, the gang is all there.	60.38	182.12	18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,50,51,52
5	Rachel’s office, Rachel and Sophie are sitting at their desks working as Joanna walks in.	188.68	259.34	54,55,57,58,59,60,62,63,64,65,66,68,69,70,71,72,73,75,77
6	Chandler and Joey's, Chandler is getting ready to party.	264.54	350.36	78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
7	Bloomingdale’s, Rachel is meeting with Mr. Posner, Mrs. Lynch, and Joanna the hiring committee.	350.48	417.23	101,102,103,104,105,106,107,108,109,110,111,113,114,115,116,117,118
8	Monica and Rachel's, Phoebe is there as Monica enters carrying a huge stack of newspapers.	424.03	471.36	120,121,122,123,124,125,126,128,129,130,131
9	The intercom buzzes.	477.84	502.71	133,134
10	Cut to a few moments later.	510.15	575.62	136,137,138,139,140,141,142,143,144,145,146,147,148,150
11	Rachel’s office, Rachel is confronting Joanna about her interview.	575.78	650.13	150,151,152,154,155,156,157,159,160,161,163,164,165,166,167,168,170,172
