scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's erm, Chandler and Joey's, Chandler and Monica are there. Phoebe knocks on the door and enters not saying a word.	4.32	10.08	2,3
2	Phoebe throws her purse on the floor in frustration and then grabs a box of cereal and knocks it over in anger too.	10.24	43.10	3,4,5,7,8,9,10,11,12,13
3	Cut to the bathroom, Joey is taking a shower and Phoebe knocks on the door.	44.62	52.06	14
4	Joey sticks his head out of the shower curtain.	53.79	75.15	14
7	Central Perk, Chandler, Monica, Joey and Rachel are there. Rachel is writing something on a pad, and then crumples it up and throws it on the floor.	87.96	106.89	16,17,18,19
8	Ross and Emily enter.	109.85	177.62	20,21,22,23,24,26,27,28,30,31,32,34,35,36,37,38
9	Emily leaves.	181.22	225.77	41,42,44,45,46,48,49,50,51,52
10	Phoebe enters.	227.77	260.64	54,55,56,58,59,60,61
11	Bloomingdale’s, Rachel is preparing to slip Joshua the note.	269.46	333.25	64,65,66,67,68,69,70,72,73,74,75,76,77,78,79
12	Monica and Rachel's erm, Chandler and Joey's, Ross is writing on the Magna-Doodle as Rachel enters.	339.41	420.77	80,81,82,83,84,86,87,88,90,91,92,93,95,96,97,98,99,101
13	Cut to later, the party is in full swing. Rachel is in the kitchen and Chandler goes over to talk to her.	420.77	434.95	101,103,104,105,106
14	Rachel laughs hysterically.	435.11	463.31	106,107,108,109,110,111,112
15	She tries to demonstrate this unique ability, but only succeeds in choking on it.	477.31	539.59	113,114,116,117,118,119,120,121,122,123,124,125
16	Monica walks over to Joey and Phoebe in the kitchen. Phoebe is watching Joey make a sandwich.	546.79	563.67	127,128,129,130,131,132
17	Rachel enters, she has changed clothes.	567.60	595.41	133,134,135,137,138,139
18	Joey starts wiping lint off of her back, but goes at little too far and Rachel just glares at him. He stops, gives her the ‘okay’ symbol and walks away.	595.41	658.17	139,140,141,143,145,146,148,150,152,153,154,155,156,157,158
19	Cut to later, the whole group is seated on the floor and Rachel is explaining the rules of Spin the Bottle.	658.17	670.93	158,160,163
20	Emily spins the bottle and it lands on Joey.	676.44	687.24	167,171,172
21	Joey spins the bottle and it lands on Emily.	687.88	700.29	172,173,177,179,180
22	Emily spins the bottle and once again, it lands on Joey.	700.29	701.33	180
23	They both move to kiss again.	703.17	718.93	182,184,186,188
