scene_id	scene_desc	start	end	shot_ids
1		2.48	9.48	2
2	cut to Phoebe Sr.’s house, from the last episode	9.48	11.28	2,3
3	cut to Monica opening the door of the beach house, with Chandler trying to pick her up for a date.	11.28	18.16	3,5,6,7
4	cut to a montage of scenes involving Bonnie, Ross, and Rachel from the last episode.	18.16	31.48	7,10,11,13,14
5	cut back to Joey on the beach towel	31.48	32.54	14
6	The beach house, it’s the same scene from the end of last year, with Ross in front of the two doors of Rachel’s and Bonnie’s rooms, trying to decide which door to choose. He finally chooses the one his right and goes in.	45.58	85.59	16,17,18,19,20,21,23,24,29,30
7	They both kiss again and fall onto the bed.	90.58	122.40	30,32,33,34,35,36,37,38,39,40,41
8	they kiss again	132.48	134.48	42,43
10	Phoebe Sr.’s house, it’s right after she told Phoebe that she’s her birth mother.	145.84	232.58	45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
11	She walks out and slams the door.	237.57	238.37	65
12	The beach house, Joey and Chandler are sitting at the dinner table, Monica is looking in the fridge.	241.41	257.89	65,66,68,69
13	The gang is shocked.	261.94	277.86	72,73,74,75,76
14	She starts to go upstairs.	281.38	307.00	77,78,80,81,82,83
15	The beach house, Rachel’s bedroom. She is finishing up writing something as Ross walks through the door.	317.48	338.20	84,85,86,88
16	They kiss.	346.61	404.46	90,91,92,94,96,97,98,99,101
17	The beach house, the next morning. Ross is passed out on the kitchen counter. He wakes up with a start and has one of the pages of the letter stuck to his face.	422.43	504.94	103,104,105,106,107,108,109,110,111,112,113,114,115,117
18	Rachel stands there for a moment, starting to cry. Then gasps and runs over and hugs him. While hugging her, Ross tries to find the ‘Does it?’ part in the letter.	522.62	532.60	125,126,127
19	The beach. Chandler and Monica are out getting some sun.	532.84	557.56	127,128,129,130,132,133,134,135
20	A wave crashes on the beach and partially fills up his hole.	559.72	606.85	136,137,138,139,140,141,142,143,144,145,146,147,148
21	The beach house, Phoebe is coming down the stairs all packed and ready to go.	610.45	625.21	150,151,152,153,155
22	The rest of the gang arrives with their heads down in shame.	625.21	651.70	155,157,158,159,160
23	Rachel kisses him, and goes upstairs. After she’s gone, Ross frantically tries to find and read the ‘Does it?’ part.	674.76	676.76	164
24	Central Perk, Ross is telling Joey and Chandler about the letter.	683.08	690.28	164,166
