scene_id	scene_desc	start	end	shot_ids
10	Janice runs into the bedroom.	0.16	2.16	1,2
12	The park, everyone is warming up for the rugby game. Only Joey and Phoebe came to support Ross.	2.48	16.72	2,3,4,5
13	A player comes over and picks up a ball in front of Phoebe.	20.40	20.88	6
14	The player stands up and smiles. Showing that he has no front teeth.	24.72	28.40	8,9,10
15	The referee blows the whistle and the players gather to start the game.	28.40	54.22	10,11,13,15,16
16	Cut to Emily, Devon, and Liam	56.30	76.00	17,18,21,22
17	The scrum forms and the game is underway.	76.00	77.00	22
18	Ross walks over to the scrum, walks around a bit looking for a way to get into the scrum.	79.16	91.70	23,24,25,26
20	Chandler and Joey's erm, Monica and Rachel’s, Monica is going over some plans as Rachel enters.	108.98	160.35	29,30,31,32,33,34,35,36,37,38,39,40,41
21	The airport, the Yemen Express counter, Chandler is still trying to get rid of Janice.	172.75	253.72	42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61
22	The rugby game, Ross is getting killed.	258.66	270.50	62,64
23	The whistle blows.	270.50	272.26	64
24	Ross limps over all covered in mud.	272.98	369.70	64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
25	Chandler and Joey's erm, Monica and Rachel’s, Monica is reading a book as Rachel returns.	370.23	386.83	87,88,89,90
26	Rachel rips one of the wall and finds a huge hole underneath.	386.83	387.43	90,91
27	Rachel rips off another one, revealing another hole. Rachel then moves onto a third one, but this one doesn’t have a hole underneath it.	392.95	395.67	93
28	Rachel looks at it and then throws it away. She then removes a fourth one, revealing a third hole.	398.87	418.05	94,95,96,97,98,99,100
29	Rachel removes a paper on the floor which is covering a hole and gasps.	423.73	434.32	101,102,103
30	Central Perk, They are returning from the rugby game, Joey and Emily are carrying Ross.	440.96	518.71	104,105,106,107,108,109,110,111,112,113,114,116,117,119
31	The airport, the flight to Yemen is being called.	524.95	561.12	120,121,122,123,124,125
32	He gives the agent his ticket and walks onto the jet way. Janice walks over and looks out the window. Chandler walks back into the terminal and tries to walk right past Janice, but she sees him.	575.78	601.24	127,128,129,130,131
34	Chandler and Joey's erm, Monica and Rachel’s, Monica has finally given up on her search to find what the light switch does and is now flicking it on and off aimlessly.	608.36	627.42	132,133,134,135
35	Cut to Chandler and Joey’s, Joey and Phoebe are watching TV. The TV is turning off and on, and each time Phoebe is blinking her eyes like the Genie did. The switch obviously controls the outlet which the TV is plugged into.	633.42	649.98	137,141,144
