scene_id	scene_desc	start	end	shot_ids
21	A man walks up to Joey and stares at Chandler and the flower stand. Joey turns around to introduce himself.	1.44	3.92	2
23	The hotel, Ross's room, Emily is entering.	11.60	113.99	3,4,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,30,31,32
24	Monica and Rachel's, Phoebe is on the couch as Rachel returns carrying a bunch of shopping bags.	114.47	237.24	32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,56,57,58,60,61,62
25	Chandler and Joey's hotel room. Chandler is trying to kick his shoe into a trash can that is standing on the TV. He can't do it.	252.42	254.18	63
26	Joey returns, still wearing his hat.	261.62	299.68	66,69,70,71,72,73,74,75,77,79,80,81,82,83
27	Cut to the tape Joey made in front of some famous place in London with a rather famous English-type person.	301.36	472.26	84,85,86,87,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,112,115,116,117,118,119,120,121
28	Monica and Rachel's. Phoebe is on the couch, and Rachel is sitting on the chair.	478.90	487.62	123,124,125
29	The phone rings.	490.50	491.22	127
30	She answers it.	494.50	546.12	127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
31	There is a knock on Rachel and Phoebe's door.	549.24	595.96	142,143,144,145,146,147,149,150,151
33	Ross and Emily's planned wedding place, Monica is dragging Emily in.	595.96	601.56	151,152,153
34	At that Ross plugs in some Christmas lights to light the place up.	604.76	646.14	153,154,155,156,157,158,159,160,162,163
35	Monica and Rachel's, Rachel is in her bedroom.	649.18	729.29	164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,186
36	Moving Shot towards The Waltham House. A phone is ringing.	740.82	744.42	187,188
