scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, it’s 0-Dark:30, in other words it’s really, really early. Everyone’s asleep, and all through the apartments not a creature was stirring, not even a mouse. That is except for the chick, who turns out to be a rooster and is crowing in the sun. Needless to say, this awakens Monica and Rachel who rush into their living room, searching for the cause of the sound.	13.84	38.38	1,2,3
2	Chandler opens the door, finally.	42.70	77.57	4,5,7,8,9,11,13
4	Monica and Rachel's, it’s later that morning, everybody has gotten up and Ross and Phoebe has joined them for breakfast. Rachel is returning from shopping.	77.65	200.23	13,14,15,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
5	Ross reveals a bag of apples.	203.19	292.53	45,46,47,49,50,51,52,53,55,59,60,61,62,63,64,65,66,67,68,69,70
6	The Doctor’s office, Dr. Zane is examining Phoebe as Frank and Alice watch.	298.82	395.17	71,72,73,74,75,76,77,79,80,81,82,83,84,86,87,89
8	Monica walks out of her room and walks by Ross who is working on the gameboard	403.41	424.91	91,92
9	They all pause and think about it.	427.15	466.97	92,93,95,96,97,98,100,101
10	Ross flips the coin again.	469.21	537.48	102,103,105,106,107,108,109,111,112,113,114,115,117,118,119,120,121,122,123,124,125,126,127,128,129
11	Ross motions for the girls to pick.	541.80	600.50	131,132,133,134,136,137,138
12	The Doctor’s office, Phoebe is giving a pep talk to the petrie dish containing the embryos.	601.06	628.40	138,139
13	Monica and Rachel's, the game is coming to a close.	631.20	685.67	139,140,141,142,145,146,147,148,149,152,153,154
