scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's erm, Chandler and Joey's, Chandler is watching TV, and we hear Mr. Treeger in the bathroom.	7.28	21.20	2,3,4,5,6,7,8
2	Joey sits down and changes the channel, and we see two people making out.	24.24	96.84	9,11,12,13,14,15,16,17,18,19,20,22,24
4	Monica and Rachel's erm, Chandler and Joey's, later that morning. The porn is still on, there are three women getting ready to shave the chest of some guy. Joey and Chandler are wondering why that guy is letting them shave his chest, and Monica and Rachel are eating breakfast at the foosball table.	96.84	164.21	24,25,26,27,29,31,33,35,36,37,38,39,40,41,42
5	Chandler and Joey's erm, Monica and Rachel's, Ross is entering.	170.37	294.09	44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75
6	Beth Israel Medical Center, Phoebe is at her OB-GYN doing an ultrasound, Rachel is with her. We here the baby’s heartbeat.	299.53	305.53	75,76,77
7	The heartbeat changes, and we hear a different one.	306.89	365.44	78,79,80,81,82,83,84,85,86,87,88,89,90,91,93,94,95
8	Central Perk, Phoebe is there, waiting to tell Frank and Alice the news.	371.76	495.48	97,98,99,100,101,102,103,104,105,106,107,108,110,111,112,113,114,115,116,117,118
9	The airport, Emily is getting ready to board her flight to London.	501.96	589.35	119,120,121,122,123,125,126,128,129,130,134,135,136,137,138,140,142
10	Monica and Rachel's erm, Chandler and Joey's, Rachel is singing some kind of song.	600.56	630.68	143,144,145,146,147,149,150
11	Rachel starts to leave.	634.68	666.56	151,152,153,154,155,156,157,158
12	Ross enters.	670.64	705.27	161,162,163,164,165,166,167,168,169
