scene_id	scene_desc	start	end	shot_ids
15	Back in the kitchen at the funeral. Phoebe is there, Monica enters.	2.56	11.68	2,3,4
16	cut to the living room where Mrs. Burkart is now performing.	13.04	24.96	6,8
17	Chandler and Joey's, Ross and Joey are standing and talking, Ross is tying a tie.	26.17	102.39	9,10,11,12,13,14,15,16,18,19,20,22,23,24,25,26,27,28,29,30,31,35
18	Monica and Rachel, Rachel is there, Chandler enters.	102.47	202.96	35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57
19	In the living room at the funeral	208.56	216.72	58,59,60
20	cut to Monica and Phoebe in the kitchen	216.95	291.34	60,61,63,64,65,66,67,68,69,71,72,73,74,75
21	Outside Cheryl's apartment.	298.70	392.93	75,76,77,78,81,82,83,89
22	They sit up, moaning in excitement, and Cheryl straddles Ross. Ross finds a slice of bologna and moans higher and louder, then a bag of potato chips on the coffee table starts to move. Ross throws Cheryl off his lap, grabs a tennis racket and a toilet brush and starts pounding the bag.	393.33	407.25	89,90,91,92,93
23	Central Perk. Rachel is sitting on the couch alone. Gunther is there, going into the back room.	407.73	422.61	93,97,98
25	Gunther slips and falls just before reaching the back of the couch. Monica and Phoebe come into Central Perk.	422.85	426.53	98,99,100
26	Gunther gets up slowly from behind the couch and walks away sadly	426.61	470.54	100,101,102,103,104,105,106,107,108,109,110,111,113,114
27	Chandler and Joey's, Chandler is there, Joey enters.	470.78	484.94	114,115,116,117
28	Kathy enters	490.80	644.62	119,120,121,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,141,142,143,146,147,150,155
30	ending credits scene: outside Cheryl's apartment, Monica knocks on Cheryl's door	644.62	660.02	155,156,157,158,159
31	Cheryl shrugs, shuts the door, looking puzzled	662.74	666.66	160,161
