scene_id	scene_desc	start	end	shot_ids
15	Central Perk, Chandler, Joey, Monica, and Ross are there.	1.68	35.06	2,3,4,5,6,7,8
16	Central Perk, later that same day. With Joey, Monica, Rachel, and Chandler sitting on the couch.	43.54	78.20	10,11,13,14,16,19
17	Rachel and Chandler slide into position.	78.28	88.60	19,21,22,23
19	Monica and Rachel's, Rachel is reading at the kitchen table as there is a knock on the door.	95.88	150.43	24,25,26,27,28,29,31,32,33,34
20	Chandler and Joey's, Joey is showing off the entertainment center.	154.51	199.65	35,36,37,38,39,40,42
21	The guys takes a hockey stick and slips it through the handles then proceeds to take the stereo and Chandler’s computer and walk out.	203.09	209.37	42,43
22	A street, Chip is walking Monica to his motorcycle.	214.57	278.71	44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60
23	Chandler and Joey's, Chandler is coming home. As we walks through the door, and without looking up, he goes to throw his keys on the foosball table, only, it’s gone and the keys it the floor. He then looks up at an empty apartment; everything is gone except for the entertainment center and that ceramic dog. Even the food in the fridge!	292.55	331.36	65,66,68,69,70,71,72,73,75
24	Dot’s Spot, Chip and Monica are on there date, eating dinner. Chip is telling a story.	337.12	389.25	76,78,79,80,81,82,83,84,86,87
26	Chandler and Joey's, Rachel, Phoebe, and Julio are consoling Joey and Chandler.	396.53	656.34	88,89,90,92,93,94,95,96,97,99,100,101,102,103,105,106,109,111,112,113,114,115,116,117,118,119,122,123,124,127,128,129,130,132,135,137,138,139,142,143,144,145,146,147,148,149,150
28	Chandler and Joey's, Joey and Chandler have trading the entertainment center for the canoe. Joey is sitting in the bow, staring off into space as to envision his future full of possibilities. Chandler is sitting at the stern, staring into space and is looking at an uncertain future.	691.44	695.84	151
