scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Joey and Chandler are there as Phoebe enters carrying a drum.	3.60	110.92	1,2,3,4,5,7,8,10,11,12,13,14,15,17,18,19,20,21,23
3	Ross’s apartment, he and Emily are getting ready to go to the airport.	111.00	133.25	23,24,25,26
4	They kiss but are interrupted by a knock on the door.	136.05	179.09	27,28,29,30,31,32,33,34,35,36
5	Ross accidentally, on purpose, bumps into Susan.	179.41	191.70	36,37,38
6	Monica and Rachel's erm, Chandler and Joey's, Joey and Chandler are playing foosball and lose.	202.10	298.86	41,42,43,44,45,46,47,48,49,51,52,53,54,55,56
7	Chandler and Joey's erm, Monica and Rachel's, Monica is cooking and Rachel is getting ready for a date with Joshua.	302.46	361.08	57,58,59,60,61,62,63,64,65,66,67,68
8	Monica and Rachel's erm, Chandler and Joey's. Joey and Chandler are playing foosball on the same team. Meanwhile Phoebe is reading and turns one of the handles on the other side of the foosball table and makes a goal .	370.28	564.29	71,72,73,74,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,92,93,94,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
9	Chandler and Joey's erm, Monica and Rachel's, Rachel is on her dinner date with Joshua.	564.29	635.43	111,112,113,115,116,117,118,119,120,121,122,123,124,126,127,128
10	Rachel gets up and ushers them into the hall, as they pass Joshua, he leaps onto the counter to avoid them. Rachel drops them off in the hall, and knocks on Joey’s door.	635.43	636.39	128
11	Cut back to Rachel’s date.	641.03	654.31	129,130,131,133
12	They both sit back down.	657.59	664.31	133,134
