scene_id	scene_desc	start	end	shot_ids
12	Ross enters.	2.88	64.70	2,3,4,5,6,7,8,9,10,11,12,13,14
13	Joey holds his fist up, and Chandler gives him two thumbs up.	66.46	77.74	15,19
15	Chandler and Joey's erm, Monica and Rachel's, Chandler and Joey enter having just woken up.	77.98	158.48	19,20,21,22,23,24,26,27,28,29,30,31,32,33,35,36,37,38,39,40
16	Ross’s bedroom, he has fallen asleep waiting for Emily to call. He is awaken by the phone.	168.88	212.01	42,43,44,45,46,47,48,49
17	Monica and Rachel's erm, Chandler and Joey's, Ross is relating his recent conversation with Emily to the gang.	212.01	332.61	49,50,51,52,53,54,55,56,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,81,82
18	Ross starts to leave.	334.29	354.05	83,84,85
19	Chandler and Joey's erm, Monica and Rachel's, Monica, Joey, and Chandler are sitting and talking as Phoebe and Rachel enter.	354.13	410.71	85,86,87,88,89,90,91,92,93,94,95,96,97,99,100,101,105,106
20	The phone rings and Monica answers it.	414.39	426.63	107,108,109
21	Cut to Ross in one of those British phone booths.	426.63	462.08	109,110,111,112,113,114,115,116,117,118,119,120
22	Monica and Rachel's erm, Chandler and Joey's, later that same night. Joey and Chandler are playing a card game. Monica is just coming out of the restroom.	466.56	471.76	120
23	There is a knock on the door and Chandler answers it to reveal Emily standing behind it.	481.28	488.40	125,126,127
24	She sets her bag down on the foosball table and Joey sees the Toblerone bar sticking out of it and gazes longingly at it.	492.57	527.81	129,130,131,132,133,134,135,139
25	Cut to London, we sit Ross sitting outside Emily’s apartment. We hear Emily’s phone ring with amazing clarity. Apparently, sound travels quite easily through the walls of British buildings. Anyhoo, Ross looks around for the ringing phone and in the meantime Emily’s answering machine picks up and once again with amazing clarity we hear Emily say…	527.81	614.93	139,140,141,142,144,146,147,148,149,150,151,152
26	Monica and Rachel's erm, Chandler and Joey's, Joey is still watching the porn as Chandler enters.	616.05	646.78	153,154,155,156,157,158,159
27	Goes over and picks up the remote.	647.66	650.70	159
28	Chandler turns off the porn and sets the remote down.	656.38	659.74	160,161,162
29	Pause.	667.74	669.34	164,165
30	Chandler turns on the TV and…	671.74	673.42	167
32	Beth Israel Medical Center. Phoebe is getting another sonogram, but this time she is with Frank Jr. and Alice.	683.66	700.44	169,170,171,172,174
