scene_id	scene_desc	start	end	shot_ids
17	Central Perk, Phoebe is drinking coffee as Chandler enters.	1.12	37.77	1,2,3,4,5,6,7,8,9
18	Chandler and Joey's, Joey, Ross, and Monica are still playing catch, with Chandler looking on. Joey throws the ball to Monica who catches it and whips it at Ross.	46.25	94.66	12,14,15,16,18,19,20,21,22,23,27,28
19	"Rachel enters with the ""cat"" and the chick and the duck start to get riled up."	94.66	156.64	28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,45
20	Monica sneezes.	156.64	191.46	45,46,48,49,50,51,52,53,54
21	Phoebe closes the door behind him.	192.66	223.18	55,56,57,58,59,60,62,63,64,65
22	Rachel enters with the cat, wearing the oven mitt, and startles Phoebe.	223.18	233.30	65,67
23	Gary's precinct, Phoebe is entering.	234.92	250.60	67,68,69,70,71,72
24	He takes her into one of those typical interrogation rooms you see on TV and in the movies. Which is really appropriate here, since this is a TV show. What are the odds of that?	253.88	390.77	73,74,75,76,78,79,80,81,82,85,86,87,88,89,91,92,93,94,95,96,97,99,100,101,102,104,105,106,107,108,109
25	The street outside Central Perk, Rachel is trying to sell the cat.	392.45	419.46	110,111,112,113,115,116,117
26	Another woman approaches.	419.94	472.67	117,118,119,120,121,122,123,124,125,126,127,128
27	Chandler and Joey's, Joey, Ross, Monica, and now Chandler are still playing catch. The guys are exhausted and sitting around the room. Monica is still standing all pumped up and being hyper-competitive yet again.	480.59	512.44	128,129,130,131,132,133,134,135,136,138
28	Cut to her apartment where Rachel is sitting at the table.	516.61	554.11	140,141,142,144,145,146,147,148,150,151,152
29	Gary and Phoebe's apartment, it's morning and they're both waking up in bed.	566.35	585.44	153,154,155,156
30	Monica and Rachel's, Hyper-competitive Monica, Rachel, Chandler, Joey, and Ross are still playing catch. Monica is finally tiring while the rest of them are totally exhausted and virtually asleep.	589.12	592.64	156,157,158
31	Rachel throws the ball to Monica, who throws it to Joey, who throws it to Chandler.	599.26	661.51	162,163,164,165,167,168,169,170,171,172,173,174,175,176,177,179,180,181,184,185
32	Pause	664.95	673.43	185,186
34	Central Perk, everyone is there.	673.51	704.54	186,187,188,189,190,198
