scene_id	scene_desc	start	end	shot_ids
1	Ross’s Wedding, continued from last season, the Minister is about to marry Ross and Emily.	2.64	113.57	1,3,4,5,9,12,13,14,15,16,17,18,19,20,21,23,24,25,26,28,30,32,34,36,37,38
2	He goes to kiss her, but she isn't very receptive of the kiss. She keeps avoiding him, until Ross finally gets to kiss her on her cheek.	119.09	121.17	39
3	The band starts to play, and the recessional starts. Ross tries to take Emily's hand, but she snatches it away from him.	126.93	142.11	42,43,44,45
4	Ross and Emily make it to the lobby.	142.35	143.95	45
7	The Wedding reception, Ross and Emily are in the bathroom and Emily is yelling at him. Rachel, Chandler, Joey, and Monica are standing outside the doorway.	194.65	252.29	73,75,76,77,79,80,81
8	Mrs. Waltham's phone rings and she answers it.	252.29	282.47	81,82,83,84,85,86
9	Mrs. Waltham hangs up on her.	285.72	287.64	88
10	Cut to Chandler and Monica at the buffet table.	292.76	349.49	89,91,92,94,95,96,97,98,99
11	He throws down his plate and runs to the wine cellar, Monica is about to follow him but is intercepted by Rachel.	349.73	386.19	99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
12	Cut to Mr. and Mrs. Geller.	387.95	409.01	113,114,115,117,118,119,120
13	Cut to Monica and Chandler, Monica is running up to him.	412.13	423.17	121,122,123
14	Joey walks up to them.	425.73	435.01	124,125,126,127,128
15	Cut to Rachel and Ross.	438.06	510.48	129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
16	They all start laughing, and quickly stop when they realise what she just said and run over to the bathroom.	515.92	525.70	146,148
17	London Marriott, Monica and Chandler are walking to her room.	530.66	533.94	148
18	She laughs and opens the door to reveal Rachel sitting on the bed.	538.26	570.65	150,151,152,153,154,155,156,158,159
19	The phone rings and Rachel answers it.	573.69	603.07	160,161,162,163,164,165,166,167,168,169
20	Cut to Chandler's room, he opens the door slowly to see if Joey is there and after seeing that he isn't, ushers Monica into the room, closes the door, and the security bar.	603.79	622.10	169,172,173
21	They both start to frantically rip each other's clothes off, but are interrupted when Joey tries to open the door.	626.58	647.14	176,177,178,179,180
